Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,6,0.000000,8.700000,8.700000,260.000000,,,260.000000,HARD,,
2,t02,Periodic,1,0.000000,61.800000,61.800000,810.000000,,,810.000000,HARD,,
3,t03,Aperiodic,19,0.000000,0.400000,0.400000,10.000000,10.000000,40.000000,10.000000,HARD,,
4,t04,Periodic,15,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,
5,t05,Aperiodic,3,0.000000,9.300000,9.300000,530.000000,530.000000,1670.000000,530.000000,HARD,,
6,t06,Periodic,8,0.000000,1.700000,1.700000,110.000000,,,110.000000,HARD,,
7,t07,Periodic,7,0.000000,10.800000,10.800000,130.000000,,,130.000000,HARD,,
8,t08,Aperiodic,11,0.000000,2.900000,2.900000,70.000000,70.000000,240.000000,70.000000,HARD,,
9,t09,Periodic,4,0.000000,0.900000,0.900000,490.000000,,,490.000000,HARD,,
10,t10,Aperiodic,13,0.000000,1.600000,1.600000,40.000000,40.000000,110.000000,40.000000,HARD,,
11,t11,Periodic,18,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
12,t12,Aperiodic,2,0.000000,5.900000,5.900000,620.000000,620.000000,3200.000000,620.000000,HARD,,
13,t13,Periodic,10,0.000000,6.500000,6.500000,70.000000,,,70.000000,HARD,,
14,t14,Periodic,17,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
15,t15,Aperiodic,16,0.000000,0.200000,0.200000,10.000000,10.000000,30.000000,10.000000,HARD,,
16,t16,Periodic,9,0.000000,1.400000,1.400000,70.000000,,,70.000000,HARD,,
17,t17,Aperiodic,0,0.000000,48.800000,48.800000,890.000000,890.000000,910.000000,890.000000,HARD,,
18,t18,Aperiodic,5,0.000000,8.900000,8.900000,340.000000,340.000000,1760.000000,340.000000,HARD,,
19,t19,Periodic,14,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
20,t20,Periodic,12,0.000000,1.300000,1.300000,60.000000,,,60.000000,HARD,,

