Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,16,0.000000,3.700000,3.700000,50.000000,50.000000,90.000000,50.000000,HARD,,
2,t02,Periodic,11,0.000000,3.000000,3.000000,100.000000,,,100.000000,HARD,,
3,t03,Aperiodic,6,0.000000,7.800000,7.800000,290.000000,290.000000,1130.000000,290.000000,HARD,,
4,t04,Periodic,3,0.000000,11.300000,11.300000,450.000000,,,450.000000,HARD,,
5,t05,Periodic,5,0.000000,4.600000,4.600000,340.000000,,,340.000000,HARD,,
6,t06,Periodic,4,0.000000,10.000000,10.000000,360.000000,,,360.000000,HARD,,
7,t07,Periodic,13,0.000000,0.800000,0.800000,70.000000,,,70.000000,HARD,,
8,t08,Periodic,1,0.000000,27.700000,27.700000,740.000000,,,740.000000,HARD,,
9,t09,Aperiodic,10,0.000000,0.700000,0.700000,120.000000,120.000000,330.000000,120.000000,HARD,,
10,t10,Periodic,15,0.000000,1.600000,1.600000,50.000000,,,50.000000,HARD,,
11,t11,Aperiodic,17,0.000000,0.900000,0.900000,40.000000,40.000000,70.000000,40.000000,HARD,,
12,t12,Periodic,12,0.000000,0.300000,0.300000,80.000000,,,80.000000,HARD,,
13,t13,Aperiodic,19,0.000000,0.900000,0.900000,10.000000,10.000000,50.000000,10.000000,HARD,,
14,t14,Periodic,8,0.000000,3.100000,3.100000,150.000000,,,150.000000,HARD,,
15,t15,Periodic,7,0.000000,2.700000,2.700000,170.000000,,,170.000000,HARD,,
16,t16,Periodic,2,0.000000,39.700000,39.700000,670.000000,,,670.000000,HARD,,
17,t17,Aperiodic,0,0.000000,103.500000,103.500000,750.000000,750.000000,4690.000000,750.000000,HARD,,
18,t18,Aperiodic,18,0.000000,0.500000,0.500000,10.000000,10.000000,30.000000,10.000000,HARD,,
19,t19,Periodic,14,0.000000,0.400000,0.400000,50.000000,,,50.000000,HARD,,
20,t20,Aperiodic,9,0.000000,1.700000,1.700000,120.000000,120.000000,580.000000,120.000000,HARD,,

