Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,3,0.000000,7.400000,7.400000,620.000000,,,620.000000,HARD,,
2,t02,Aperiodic,10,0.000000,2.000000,2.000000,120.000000,120.000000,660.000000,120.000000,HARD,,
3,t03,Aperiodic,1,0.000000,54.600000,54.600000,750.000000,750.000000,1500.000000,750.000000,HARD,,
4,t04,Aperiodic,8,0.000000,5.200000,5.200000,130.000000,130.000000,180.000000,130.000000,HARD,,
5,t05,Periodic,19,0.000000,1.100000,1.100000,20.000000,,,20.000000,HARD,,
6,t06,Aperiodic,2,0.000000,101.900000,101.900000,680.000000,680.000000,860.000000,680.000000,HARD,,
7,t07,Periodic,9,0.000000,5.200000,5.200000,120.000000,,,120.000000,HARD,,
8,t08,Periodic,18,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
9,t09,Periodic,6,0.000000,2.400000,2.400000,190.000000,,,190.000000,HARD,,
10,t10,Aperiodic,11,0.000000,6.300000,6.300000,110.000000,110.000000,240.000000,110.000000,HARD,,
11,t11,Periodic,5,0.000000,6.700000,6.700000,220.000000,,,220.000000,HARD,,
12,t12,Periodic,17,0.000000,0.300000,0.300000,40.000000,,,40.000000,HARD,,
13,t13,Periodic,15,0.000000,3.300000,3.300000,50.000000,,,50.000000,HARD,,
14,t14,Periodic,4,0.000000,1.400000,1.400000,230.000000,,,230.000000,HARD,,
15,t15,Periodic,0,0.000000,25.300000,25.300000,920.000000,,,920.000000,HARD,,
16,t16,Aperiodic,12,0.000000,0.400000,0.400000,100.000000,100.000000,550.000000,100.000000,HARD,,
17,t17,Aperiodic,14,0.000000,0.400000,0.400000,50.000000,50.000000,280.000000,50.000000,HARD,,
18,t18,Periodic,13,0.000000,1.200000,1.200000,70.000000,,,70.000000,HARD,,
19,t19,Periodic,7,0.000000,2.000000,2.000000,160.000000,,,160.000000,HARD,,
20,t20,Aperiodic,16,0.000000,1.700000,1.700000,40.000000,40.000000,70.000000,40.000000,HARD,,

