Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,11,0.000000,8.100000,8.100000,160.000000,,,160.000000,HARD,,
2,t02,Periodic,0,0.000000,13.100000,13.100000,870.000000,,,870.000000,HARD,,
3,t03,Periodic,13,0.000000,0.400000,0.400000,80.000000,,,80.000000,HARD,,
4,t04,Aperiodic,15,0.000000,0.600000,0.600000,50.000000,50.000000,260.000000,50.000000,HARD,,
5,t05,Aperiodic,16,0.000000,1.700000,1.700000,40.000000,40.000000,120.000000,40.000000,HARD,,
6,t06,Aperiodic,12,0.000000,1.100000,1.100000,120.000000,120.000000,370.000000,120.000000,HARD,,
7,t07,Aperiodic,8,0.000000,0.700000,0.700000,250.000000,250.000000,1100.000000,250.000000,HARD,,
8,t08,Periodic,6,0.000000,14.900000,14.900000,320.000000,,,320.000000,HARD,,
9,t09,Aperiodic,3,0.000000,8.300000,8.300000,540.000000,540.000000,3780.000000,540.000000,HARD,,
10,t10,Aperiodic,14,0.000000,2.800000,2.800000,70.000000,70.000000,240.000000,70.000000,HARD,,
11,t11,Periodic,7,0.000000,2.300000,2.300000,290.000000,,,290.000000,HARD,,
12,t12,Aperiodic,5,0.000000,24.500000,24.500000,410.000000,410.000000,2130.000000,410.000000,HARD,,
13,t13,Periodic,10,0.000000,0.700000,0.700000,170.000000,,,170.000000,HARD,,
14,t14,Periodic,4,0.000000,15.600000,15.600000,490.000000,,,490.000000,HARD,,
15,t15,Periodic,9,0.000000,14.900000,14.900000,210.000000,,,210.000000,HARD,,
16,t16,Aperiodic,18,0.000000,4.900000,4.900000,30.000000,30.000000,50.000000,30.000000,HARD,,
17,t17,Periodic,19,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
18,t18,Periodic,17,0.000000,1.400000,1.400000,30.000000,,,30.000000,HARD,,
19,t19,Periodic,2,0.000000,7.100000,7.100000,620.000000,,,620.000000,HARD,,
20,t20,Periodic,1,0.000000,37.000000,37.000000,660.000000,,,660.000000,HARD,,

