Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,17,0.000000,0.800000,0.800000,20.000000,,,20.000000,HARD,,
2,t02,Periodic,13,0.000000,0.100000,0.100000,50.000000,,,50.000000,HARD,,
3,t03,Periodic,5,0.000000,4.200000,4.200000,120.000000,,,120.000000,HARD,,
4,t04,Aperiodic,10,0.000000,0.200000,0.200000,70.000000,70.000000,340.000000,70.000000,HARD,,
5,t05,Aperiodic,19,0.000000,0.200000,0.200000,10.000000,10.000000,40.000000,10.000000,HARD,,
6,t06,Periodic,16,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
7,t07,Aperiodic,3,0.000000,0.900000,0.900000,270.000000,270.000000,470.000000,270.000000,HARD,,
8,t08,Aperiodic,9,0.000000,2.100000,2.100000,80.000000,80.000000,510.000000,80.000000,HARD,,
9,t09,Periodic,8,0.000000,1.600000,1.600000,80.000000,,,80.000000,HARD,,
10,t10,Periodic,14,0.000000,3.700000,3.700000,40.000000,,,40.000000,HARD,,
11,t11,Aperiodic,7,0.000000,2.800000,2.800000,80.000000,80.000000,170.000000,80.000000,HARD,,
12,t12,Aperiodic,1,0.000000,5.700000,5.700000,410.000000,410.000000,1090.000000,410.000000,HARD,,
13,t13,Periodic,6,0.000000,1.000000,1.000000,110.000000,,,110.000000,HARD,,
14,t14,Aperiodic,0,0.000000,14.700000,14.700000,430.000000,430.000000,450.000000,430.000000,HARD,,
15,t15,Periodic,18,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
16,t16,Aperiodic,4,0.000000,4.500000,4.500000,200.000000,200.000000,960.000000,200.000000,HARD,,
17,t17,Periodic,11,0.000000,7.800000,7.800000,60.000000,,,60.000000,HARD,,
18,t18,Periodic,15,0.000000,0.800000,0.800000,20.000000,,,20.000000,HARD,,
19,t19,Periodic,2,0.000000,14.400000,14.400000,360.000000,,,360.000000,HARD,,
20,t20,Periodic,12,0.000000,2.600000,2.600000,50.000000,,,50.000000,HARD,,

