Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Aperiodic,3,0.000000,16.000000,16.000000,450.000000,450.000000,750.000000,450.000000,HARD,,
2,"t02",Aperiodic,6,0.000000,2.400000,2.400000,350.000000,350.000000,410.000000,350.000000,HARD,,
3,"t03",Aperiodic,1,0.000000,28.700000,28.700000,870.000000,870.000000,1570.000000,870.000000,HARD,,
4,"t04",Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
5,"t05",Periodic,10,0.000000,30.100000,30.100000,210.000000,,,210.000000,HARD,,
6,"t06",Periodic,5,0.000000,15.600000,15.600000,380.000000,,,380.000000,HARD,,
7,"t07",Periodic,4,0.000000,20.000000,20.000000,430.000000,,,430.000000,HARD,,
8,"t08",Periodic,15,0.000000,1.500000,1.500000,30.000000,,,30.000000,HARD,,
9,"t09",Periodic,18,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
10,"t10",Aperiodic,11,0.000000,9.300000,9.300000,200.000000,200.000000,260.000000,200.000000,HARD,,
11,"t11",Periodic,17,0.000000,0.700000,0.700000,20.000000,,,20.000000,HARD,,
12,"t12",Periodic,16,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,
13,"t13",Periodic,7,0.000000,10.200000,10.200000,320.000000,,,320.000000,HARD,,
14,"t14",Aperiodic,8,0.000000,2.300000,2.300000,280.000000,280.000000,550.000000,280.000000,HARD,,
15,"t15",Aperiodic,14,0.000000,0.300000,0.300000,50.000000,50.000000,70.000000,50.000000,HARD,,
16,"t16",Aperiodic,9,0.000000,1.800000,1.800000,240.000000,240.000000,360.000000,240.000000,HARD,,
17,"t17",Periodic,13,0.000000,5.300000,5.300000,80.000000,,,80.000000,HARD,,
18,"t18",Aperiodic,12,0.000000,3.800000,3.800000,80.000000,80.000000,100.000000,80.000000,HARD,,
19,"t19",Periodic,2,0.000000,11.200000,11.200000,640.000000,,,640.000000,HARD,,
20,"t20",Periodic,0,0.000000,12.000000,12.000000,900.000000,,,900.000000,HARD,,

