Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,8,0.000000,0.500000,0.500000,130.000000,,,130.000000,HARD,,
2,t02,Aperiodic,0,0.000000,8.900000,8.900000,770.000000,770.000000,1020.000000,770.000000,HARD,,
3,t03,Periodic,6,0.000000,5.700000,5.700000,260.000000,,,260.000000,HARD,,
4,t04,Periodic,2,0.000000,94.200000,94.200000,570.000000,,,570.000000,HARD,,
5,t05,Aperiodic,11,0.000000,4.700000,4.700000,60.000000,60.000000,70.000000,60.000000,HARD,,
6,t06,Aperiodic,7,0.000000,2.900000,2.900000,190.000000,190.000000,260.000000,190.000000,HARD,,
7,t07,Periodic,1,0.000000,23.300000,23.300000,670.000000,,,670.000000,HARD,,
8,t08,Periodic,17,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
9,t09,Aperiodic,15,0.000000,0.300000,0.300000,30.000000,30.000000,40.000000,30.000000,HARD,,
10,t10,Aperiodic,5,0.000000,9.900000,9.900000,310.000000,310.000000,500.000000,310.000000,HARD,,
11,t11,Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
12,t12,Periodic,14,0.000000,1.800000,1.800000,30.000000,,,30.000000,HARD,,
13,t13,Aperiodic,18,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
14,t14,Periodic,13,0.000000,0.800000,0.800000,30.000000,,,30.000000,HARD,,
15,t15,Periodic,9,0.000000,2.500000,2.500000,120.000000,,,120.000000,HARD,,
16,t16,Aperiodic,10,0.000000,0.600000,0.600000,70.000000,70.000000,100.000000,70.000000,HARD,,
17,t17,Periodic,4,0.000000,24.800000,24.800000,380.000000,,,380.000000,HARD,,
18,t18,Periodic,16,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
19,t19,Periodic,12,0.000000,1.700000,1.700000,40.000000,,,40.000000,HARD,,
20,t20,Aperiodic,3,0.000000,3.300000,3.300000,410.000000,410.000000,770.000000,410.000000,HARD,,

