Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,9,0.000000,2.500000,2.500000,110.000000,,,110.000000,HARD,,
2,t02,Periodic,14,0.000000,3.100000,3.100000,80.000000,,,80.000000,HARD,,
3,t03,Periodic,4,0.000000,80.700000,80.700000,400.000000,,,400.000000,HARD,,
4,t04,Aperiodic,6,0.000000,0.800000,0.800000,280.000000,280.000000,540.000000,280.000000,HARD,,
5,t05,Aperiodic,16,0.000000,1.000000,1.000000,60.000000,60.000000,80.000000,60.000000,HARD,,
6,t06,Aperiodic,17,0.000000,0.700000,0.700000,30.000000,30.000000,60.000000,30.000000,HARD,,
7,t07,Aperiodic,7,0.000000,15.200000,15.200000,160.000000,160.000000,290.000000,160.000000,HARD,,
8,t08,Periodic,0,0.000000,26.400000,26.400000,880.000000,,,880.000000,HARD,,
9,t09,Aperiodic,3,0.000000,51.600000,51.600000,560.000000,560.000000,900.000000,560.000000,HARD,,
10,t10,Aperiodic,19,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
11,t11,Periodic,15,0.000000,3.400000,3.400000,70.000000,,,70.000000,HARD,,
12,t12,Periodic,2,0.000000,5.400000,5.400000,690.000000,,,690.000000,HARD,,
13,t13,Aperiodic,1,0.000000,23.100000,23.100000,700.000000,700.000000,780.000000,700.000000,HARD,,
14,t14,Periodic,8,0.000000,1.100000,1.100000,140.000000,,,140.000000,HARD,,
15,t15,Periodic,11,0.000000,0.700000,0.700000,90.000000,,,90.000000,HARD,,
16,t16,Periodic,18,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
17,t17,Periodic,13,0.000000,2.900000,2.900000,80.000000,,,80.000000,HARD,,
18,t18,Periodic,5,0.000000,1.000000,1.000000,350.000000,,,350.000000,HARD,,
19,t19,Aperiodic,12,0.000000,0.200000,0.200000,80.000000,80.000000,120.000000,80.000000,HARD,,
20,t20,Periodic,10,0.000000,0.600000,0.600000,100.000000,,,100.000000,HARD,,

