Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,2,0.000000,11.400000,11.400000,650.000000,,,650.000000,HARD,,
2,t02,Periodic,0,0.000000,26.900000,26.900000,870.000000,,,870.000000,HARD,,
3,t03,Aperiodic,14,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
4,t04,Periodic,8,0.000000,3.800000,3.800000,60.000000,,,60.000000,HARD,,
5,t05,Aperiodic,5,0.000000,23.100000,23.100000,160.000000,160.000000,260.000000,160.000000,HARD,,
6,t06,Periodic,6,0.000000,0.500000,0.500000,130.000000,,,130.000000,HARD,,
7,t07,Aperiodic,13,0.000000,4.100000,4.100000,20.000000,20.000000,40.000000,20.000000,HARD,,
8,t08,Periodic,11,0.000000,1.700000,1.700000,30.000000,,,30.000000,HARD,,
9,t09,Aperiodic,7,0.000000,1.200000,1.200000,60.000000,60.000000,70.000000,60.000000,HARD,,
10,t10,Aperiodic,9,0.000000,1.300000,1.300000,40.000000,40.000000,80.000000,40.000000,HARD,,
11,t11,Periodic,3,0.000000,22.800000,22.800000,630.000000,,,630.000000,HARD,,
12,t12,Aperiodic,1,0.000000,3.200000,3.200000,750.000000,750.000000,860.000000,750.000000,HARD,,
13,t13,Periodic,10,0.000000,1.200000,1.200000,30.000000,,,30.000000,HARD,,
14,t14,Periodic,4,0.000000,1.600000,1.600000,440.000000,,,440.000000,HARD,,
15,t15,Periodic,12,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,

