Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,7,0.000000,0.200000,0.200000,90.000000,90.000000,170.000000,90.000000,HARD,,
2,t02,Periodic,4,0.000000,44.100000,44.100000,330.000000,,,330.000000,HARD,,
3,t03,Periodic,9,0.000000,1.000000,1.000000,70.000000,,,70.000000,HARD,,
4,t04,Aperiodic,2,0.000000,0.600000,0.600000,480.000000,480.000000,500.000000,480.000000,HARD,,
5,t05,Periodic,11,0.000000,4.500000,4.500000,40.000000,,,40.000000,HARD,,
6,t06,Periodic,1,0.000000,13.300000,13.300000,710.000000,,,710.000000,HARD,,
7,t07,Periodic,12,0.000000,0.300000,0.300000,30.000000,,,30.000000,HARD,,
8,t08,Aperiodic,0,0.000000,15.400000,15.400000,750.000000,750.000000,900.000000,750.000000,HARD,,
9,t09,Periodic,5,0.000000,3.700000,3.700000,230.000000,,,230.000000,HARD,,
10,t10,Aperiodic,19,0.000000,0.500000,0.500000,10.000000,10.000000,20.000000,10.000000,HARD,,
11,t11,Periodic,10,0.000000,1.700000,1.700000,40.000000,,,40.000000,HARD,,
12,t12,Periodic,6,0.000000,4.600000,4.600000,150.000000,,,150.000000,HARD,,
13,t13,Periodic,14,0.000000,1.300000,1.300000,20.000000,,,20.000000,HARD,,
14,t14,Periodic,18,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
15,t15,Periodic,3,0.000000,2.700000,2.700000,350.000000,,,350.000000,HARD,,
16,t16,Periodic,17,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
17,t17,Periodic,16,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
18,t18,Periodic,13,0.000000,1.200000,1.200000,20.000000,,,20.000000,HARD,,
19,t19,Periodic,15,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
20,t20,Periodic,8,0.000000,0.500000,0.500000,70.000000,,,70.000000,HARD,,

