Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,16,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,
2,"t02",Aperiodic,1,0.000000,0.800000,0.800000,470.000000,470.000000,790.000000,470.000000,HARD,,
3,"t03",Periodic,15,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
4,"t04",Periodic,10,0.000000,1.700000,1.700000,100.000000,,,100.000000,HARD,,
5,"t05",Aperiodic,9,0.000000,0.100000,0.100000,130.000000,130.000000,220.000000,130.000000,HARD,,
6,"t06",Periodic,11,0.000000,14.100000,14.100000,90.000000,,,90.000000,HARD,,
7,"t07",Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
8,"t08",Periodic,18,0.000000,0.900000,0.900000,10.000000,,,10.000000,HARD,,
9,"t09",Periodic,0,0.000000,44.300000,44.300000,680.000000,,,680.000000,HARD,,
10,"t10",Periodic,5,0.000000,3.700000,3.700000,290.000000,,,290.000000,HARD,,
11,"t11",Periodic,8,0.000000,1.700000,1.700000,220.000000,,,220.000000,HARD,,
12,"t12",Periodic,7,0.000000,2.500000,2.500000,260.000000,,,260.000000,HARD,,
13,"t13",Periodic,12,0.000000,0.700000,0.700000,80.000000,,,80.000000,HARD,,
14,"t14",Periodic,4,0.000000,9.400000,9.400000,350.000000,,,350.000000,HARD,,
15,"t15",Periodic,13,0.000000,0.100000,0.100000,30.000000,,,30.000000,HARD,,
16,"t16",Periodic,17,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
17,"t17",Periodic,14,0.000000,1.100000,1.100000,20.000000,,,20.000000,HARD,,
18,"t18",Aperiodic,3,0.000000,22.100000,22.100000,370.000000,370.000000,630.000000,370.000000,HARD,,
19,"t19",Periodic,6,0.000000,0.600000,0.600000,280.000000,,,280.000000,HARD,,
20,"t20",Aperiodic,2,0.000000,39.100000,39.100000,390.000000,390.000000,620.000000,390.000000,HARD,,

