Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,2,0.000000,27.300000,27.300000,440.000000,,,440.000000,HARD,,
2,"t02",Periodic,4,0.000000,12.300000,12.300000,270.000000,,,270.000000,HARD,,
3,"t03",Periodic,7,0.000000,5.500000,5.500000,130.000000,,,130.000000,HARD,,
4,"t04",Aperiodic,19,0.000000,0.400000,0.400000,10.000000,10.000000,10.000000,10.000000,HARD,,
5,"t05",Periodic,14,0.000000,1.300000,1.300000,40.000000,,,40.000000,HARD,,
6,"t06",Aperiodic,16,0.000000,0.100000,0.100000,20.000000,20.000000,40.000000,20.000000,HARD,,
7,"t07",Aperiodic,13,0.000000,0.300000,0.300000,50.000000,50.000000,90.000000,50.000000,HARD,,
8,"t08",Periodic,1,0.000000,12.400000,12.400000,490.000000,,,490.000000,HARD,,
9,"t09",Aperiodic,0,0.000000,3.600000,3.600000,590.000000,590.000000,890.000000,590.000000,HARD,,
10,"t10",Periodic,3,0.000000,4.200000,4.200000,290.000000,,,290.000000,HARD,,
11,"t11",Periodic,18,0.000000,0.900000,0.900000,10.000000,,,10.000000,HARD,,
12,"t12",Periodic,17,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
13,"t13",Periodic,6,0.000000,21.300000,21.300000,200.000000,,,200.000000,HARD,,
14,"t14",Periodic,15,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
15,"t15",Periodic,11,0.000000,0.500000,0.500000,60.000000,,,60.000000,HARD,,
16,"t16",Periodic,8,0.000000,0.900000,0.900000,100.000000,,,100.000000,HARD,,
17,"t17",Periodic,10,0.000000,1.300000,1.300000,60.000000,,,60.000000,HARD,,
18,"t18",Periodic,5,0.000000,5.200000,5.200000,220.000000,,,220.000000,HARD,,
19,"t19",Periodic,12,0.000000,3.500000,3.500000,50.000000,,,50.000000,HARD,,
20,"t20",Periodic,9,0.000000,5.800000,5.800000,90.000000,,,90.000000,HARD,,
