Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,10,0.000000,10.500000,10.500000,220.000000,,,220.000000,HARD,,
2,t02,Periodic,3,0.000000,27.700000,27.700000,590.000000,,,590.000000,HARD,,
3,t03,Periodic,7,0.000000,4.400000,4.400000,370.000000,,,370.000000,HARD,,
4,t04,Aperiodic,6,0.000000,1.800000,1.800000,390.000000,390.000000,410.000000,390.000000,HARD,,
5,t05,Periodic,15,0.000000,3.400000,3.400000,100.000000,,,100.000000,HARD,,
6,t06,Periodic,14,0.000000,4.100000,4.100000,130.000000,,,130.000000,HARD,,
7,t07,Periodic,13,0.000000,7.100000,7.100000,140.000000,,,140.000000,HARD,,
8,t08,Aperiodic,9,0.000000,11.800000,11.800000,240.000000,240.000000,320.000000,240.000000,HARD,,
9,t09,Periodic,17,0.000000,1.800000,1.800000,60.000000,,,60.000000,HARD,,
10,t10,Periodic,16,0.000000,0.100000,0.100000,60.000000,,,60.000000,HARD,,
11,t11,Periodic,12,0.000000,1.200000,1.200000,140.000000,,,140.000000,HARD,,
12,t12,Aperiodic,2,0.000000,38.000000,38.000000,610.000000,610.000000,620.000000,610.000000,HARD,,
13,t13,Periodic,19,0.000000,1.700000,1.700000,10.000000,,,10.000000,HARD,,
14,t14,Periodic,5,0.000000,10.700000,10.700000,500.000000,,,500.000000,HARD,,
15,t15,Periodic,4,0.000000,17.300000,17.300000,580.000000,,,580.000000,HARD,,
16,t16,Periodic,11,0.000000,1.400000,1.400000,170.000000,,,170.000000,HARD,,
17,t17,Periodic,0,0.000000,32.700000,32.700000,880.000000,,,880.000000,HARD,,
18,t18,Aperiodic,1,0.000000,12.900000,12.900000,760.000000,760.000000,1050.000000,760.000000,HARD,,
19,t19,Periodic,8,0.000000,10.600000,10.600000,350.000000,,,350.000000,HARD,,
20,t20,Periodic,18,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,

