Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,31,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
2,t02,Periodic,26,0.000000,1.200000,1.200000,40.000000,,,40.000000,HARD,,
3,t03,Periodic,8,0.000000,3.800000,3.800000,490.000000,,,490.000000,HARD,,
4,t04,Periodic,28,0.000000,0.600000,0.600000,30.000000,,,30.000000,HARD,,
5,t05,Periodic,10,0.000000,2.700000,2.700000,430.000000,,,430.000000,HARD,,
6,t06,Aperiodic,9,0.000000,7.900000,7.900000,440.000000,440.000000,450.000000,440.000000,HARD,,
7,t07,Periodic,2,0.000000,4.500000,4.500000,560.000000,,,560.000000,HARD,,
8,t08,Aperiodic,34,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
9,t09,Aperiodic,15,0.000000,4.900000,4.900000,270.000000,270.000000,390.000000,270.000000,HARD,,
10,t10,Periodic,25,0.000000,1.700000,1.700000,50.000000,,,50.000000,HARD,,
11,t11,Periodic,12,0.000000,3.700000,3.700000,390.000000,,,390.000000,HARD,,
12,t12,Periodic,20,0.000000,1.100000,1.100000,130.000000,,,130.000000,HARD,,
13,t13,Periodic,22,0.000000,0.300000,0.300000,70.000000,,,70.000000,HARD,,
14,t14,Aperiodic,11,0.000000,9.100000,9.100000,390.000000,390.000000,400.000000,390.000000,HARD,,
15,t15,Periodic,24,0.000000,0.500000,0.500000,50.000000,,,50.000000,HARD,,
16,t16,Periodic,16,0.000000,5.600000,5.600000,230.000000,,,230.000000,HARD,,
17,t17,Periodic,21,0.000000,0.400000,0.400000,120.000000,,,120.000000,HARD,,
18,t18,Aperiodic,19,0.000000,8.300000,8.300000,140.000000,140.000000,230.000000,140.000000,HARD,,
19,t19,Aperiodic,33,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
20,t20,Aperiodic,30,0.000000,0.500000,0.500000,20.000000,20.000000,30.000000,20.000000,HARD,,
21,t21,Aperiodic,14,0.000000,2.000000,2.000000,320.000000,320.000000,550.000000,320.000000,HARD,,
22,t22,Aperiodic,32,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
23,t23,Aperiodic,13,0.000000,1.400000,1.400000,360.000000,360.000000,510.000000,360.000000,HARD,,
24,t24,Periodic,5,0.000000,17.900000,17.900000,540.000000,,,540.000000,HARD,,
25,t25,Aperiodic,27,0.000000,1.200000,1.200000,30.000000,30.000000,40.000000,30.000000,HARD,,
26,t26,Aperiodic,7,0.000000,8.800000,8.800000,520.000000,520.000000,960.000000,520.000000,HARD,,
27,t27,Periodic,29,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
28,t28,Aperiodic,3,0.000000,1.300000,1.300000,550.000000,550.000000,1010.000000,550.000000,HARD,,
29,t29,Periodic,23,0.000000,0.400000,0.400000,60.000000,,,60.000000,HARD,,
30,t30,Periodic,1,0.000000,21.300000,21.300000,740.000000,,,740.000000,HARD,,
31,t31,Periodic,4,0.000000,2.500000,2.500000,540.000000,,,540.000000,HARD,,
32,t32,Aperiodic,18,0.000000,2.000000,2.000000,150.000000,150.000000,240.000000,150.000000,HARD,,
33,t33,Periodic,6,0.000000,40.600000,40.600000,520.000000,,,520.000000,HARD,,
34,t34,Periodic,0,0.000000,38.000000,38.000000,970.000000,,,970.000000,HARD,,
35,t35,Periodic,17,0.000000,3.500000,3.500000,200.000000,,,200.000000,HARD,,

