Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,9,0.000000,12.400000,12.400000,210.000000,,,210.000000,HARD,,
2,t02,Periodic,31,0.000000,1.400000,1.400000,20.000000,,,20.000000,HARD,,
3,t03,Aperiodic,34,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
4,t04,Periodic,30,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,
5,t05,Aperiodic,2,0.000000,11.000000,11.000000,710.000000,710.000000,1020.000000,710.000000,HARD,,
6,t06,Periodic,0,0.000000,7.100000,7.100000,950.000000,,,950.000000,HARD,,
7,t07,Periodic,27,0.000000,0.600000,0.600000,30.000000,,,30.000000,HARD,,
8,t08,Aperiodic,26,0.000000,0.100000,0.100000,30.000000,30.000000,40.000000,30.000000,HARD,,
9,t09,Aperiodic,22,0.000000,0.500000,0.500000,60.000000,60.000000,80.000000,60.000000,HARD,,
10,t10,Periodic,14,0.000000,5.000000,5.000000,150.000000,,,150.000000,HARD,,
11,t11,Aperiodic,15,0.000000,2.300000,2.300000,130.000000,130.000000,260.000000,130.000000,HARD,,
12,t12,Periodic,18,0.000000,2.700000,2.700000,90.000000,,,90.000000,HARD,,
13,t13,Aperiodic,24,0.000000,1.900000,1.900000,50.000000,50.000000,80.000000,50.000000,HARD,,
14,t14,Periodic,16,0.000000,3.400000,3.400000,100.000000,,,100.000000,HARD,,
15,t15,Aperiodic,13,0.000000,1.100000,1.100000,150.000000,150.000000,220.000000,150.000000,HARD,,
16,t16,Periodic,20,0.000000,2.100000,2.100000,80.000000,,,80.000000,HARD,,
17,t17,Periodic,4,0.000000,3.700000,3.700000,650.000000,,,650.000000,HARD,,
18,t18,Periodic,10,0.000000,0.700000,0.700000,160.000000,,,160.000000,HARD,,
19,t19,Periodic,7,0.000000,2.000000,2.000000,300.000000,,,300.000000,HARD,,
20,t20,Aperiodic,6,0.000000,2.600000,2.600000,470.000000,470.000000,900.000000,470.000000,HARD,,
21,t21,Periodic,29,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
22,t22,Aperiodic,3,0.000000,1.200000,1.200000,680.000000,680.000000,830.000000,680.000000,HARD,,
23,t23,Periodic,19,0.000000,0.500000,0.500000,80.000000,,,80.000000,HARD,,
24,t24,Periodic,1,0.000000,11.800000,11.800000,890.000000,,,890.000000,HARD,,
25,t25,Periodic,21,0.000000,0.400000,0.400000,60.000000,,,60.000000,HARD,,
26,t26,Periodic,25,0.000000,0.200000,0.200000,40.000000,,,40.000000,HARD,,
27,t27,Aperiodic,23,0.000000,1.100000,1.100000,50.000000,50.000000,60.000000,50.000000,HARD,,
28,t28,Periodic,17,0.000000,0.800000,0.800000,90.000000,,,90.000000,HARD,,
29,t29,Aperiodic,5,0.000000,0.200000,0.200000,480.000000,480.000000,930.000000,480.000000,HARD,,
30,t30,Aperiodic,28,0.000000,0.200000,0.200000,20.000000,20.000000,30.000000,20.000000,HARD,,
31,t31,Aperiodic,33,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
32,t32,Periodic,12,0.000000,2.100000,2.100000,150.000000,,,150.000000,HARD,,
33,t33,Aperiodic,11,0.000000,2.200000,2.200000,150.000000,150.000000,260.000000,150.000000,HARD,,
34,t34,Periodic,32,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
35,t35,Periodic,8,0.000000,38.500000,38.500000,280.000000,,,280.000000,HARD,,

