Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,12,0.000000,7.800000,7.800000,480.000000,,,480.000000,HARD,,
2,t02,Aperiodic,42,0.000000,0.500000,0.500000,20.000000,20.000000,40.000000,20.000000,HARD,,
3,t03,Aperiodic,29,0.000000,1.500000,1.500000,100.000000,100.000000,190.000000,100.000000,HARD,,
4,t04,Periodic,21,0.000000,0.700000,0.700000,260.000000,,,260.000000,HARD,,
5,t05,Periodic,35,0.000000,1.000000,1.000000,50.000000,,,50.000000,HARD,,
6,t06,Periodic,27,0.000000,0.600000,0.600000,120.000000,,,120.000000,HARD,,
7,t07,Aperiodic,20,0.000000,1.800000,1.800000,260.000000,260.000000,460.000000,260.000000,HARD,,
8,t08,Aperiodic,10,0.000000,6.100000,6.100000,570.000000,570.000000,640.000000,570.000000,HARD,,
9,t09,Aperiodic,49,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
10,t10,Aperiodic,37,0.000000,0.600000,0.600000,40.000000,40.000000,70.000000,40.000000,HARD,,
11,t11,Aperiodic,39,0.000000,0.100000,0.100000,30.000000,30.000000,60.000000,30.000000,HARD,,
12,t12,Periodic,48,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
13,t13,Periodic,13,0.000000,0.200000,0.200000,370.000000,,,370.000000,HARD,,
14,t14,Periodic,25,0.000000,0.200000,0.200000,200.000000,,,200.000000,HARD,,
15,t15,Aperiodic,32,0.000000,0.900000,0.900000,90.000000,90.000000,130.000000,90.000000,HARD,,
16,t16,Periodic,23,0.000000,3.300000,3.300000,220.000000,,,220.000000,HARD,,
17,t17,Aperiodic,16,0.000000,3.900000,3.900000,290.000000,290.000000,560.000000,290.000000,HARD,,
18,t18,Periodic,47,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
19,t19,Aperiodic,2,0.000000,19.700000,19.700000,860.000000,860.000000,1620.000000,860.000000,HARD,,
20,t20,Aperiodic,38,0.000000,0.500000,0.500000,30.000000,30.000000,50.000000,30.000000,HARD,,
21,t21,Periodic,41,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
22,t22,Aperiodic,4,0.000000,22.700000,22.700000,840.000000,840.000000,1190.000000,840.000000,HARD,,
23,t23,Periodic,11,0.000000,1.900000,1.900000,560.000000,,,560.000000,HARD,,
24,t24,Periodic,46,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
25,t25,Periodic,33,0.000000,0.500000,0.500000,70.000000,,,70.000000,HARD,,
26,t26,Aperiodic,28,0.000000,4.900000,4.900000,100.000000,100.000000,180.000000,100.000000,HARD,,
27,t27,Periodic,22,0.000000,3.800000,3.800000,220.000000,,,220.000000,HARD,,
28,t28,Periodic,45,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
29,t29,Aperiodic,19,0.000000,3.900000,3.900000,260.000000,260.000000,430.000000,260.000000,HARD,,
30,t30,Aperiodic,0,0.000000,3.700000,3.700000,970.000000,970.000000,1820.000000,970.000000,HARD,,
31,t31,Periodic,3,0.000000,0.100000,0.100000,840.000000,,,840.000000,HARD,,
32,t32,Periodic,31,0.000000,0.300000,0.300000,90.000000,,,90.000000,HARD,,
33,t33,Periodic,15,0.000000,9.200000,9.200000,300.000000,,,300.000000,HARD,,
34,t34,Periodic,8,0.000000,2.000000,2.000000,690.000000,,,690.000000,HARD,,
35,t35,Periodic,7,0.000000,4.200000,4.200000,710.000000,,,710.000000,HARD,,
36,t36,Periodic,26,0.000000,0.500000,0.500000,120.000000,,,120.000000,HARD,,
37,t37,Periodic,44,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
38,t38,Aperiodic,9,0.000000,8.700000,8.700000,680.000000,680.000000,1150.000000,680.000000,HARD,,
39,t39,Aperiodic,24,0.000000,7.100000,7.100000,210.000000,210.000000,320.000000,210.000000,HARD,,
40,t40,Periodic,5,0.000000,27.400000,27.400000,770.000000,,,770.000000,HARD,,
41,t41,Periodic,1,0.000000,34.900000,34.900000,940.000000,,,940.000000,HARD,,
42,t42,Aperiodic,43,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
43,t43,Periodic,14,0.000000,0.400000,0.400000,340.000000,,,340.000000,HARD,,
44,t44,Aperiodic,18,0.000000,2.700000,2.700000,260.000000,260.000000,490.000000,260.000000,HARD,,
45,t45,Periodic,17,0.000000,4.100000,4.100000,270.000000,,,270.000000,HARD,,
46,t46,Periodic,36,0.000000,0.100000,0.100000,40.000000,,,40.000000,HARD,,
47,t47,Periodic,30,0.000000,1.000000,1.000000,90.000000,,,90.000000,HARD,,
48,t48,Periodic,40,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
49,t49,Periodic,6,0.000000,10.200000,10.200000,760.000000,,,760.000000,HARD,,
50,t50,Aperiodic,34,0.000000,0.200000,0.200000,60.000000,60.000000,80.000000,60.000000,HARD,,

