Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,21,0.000000,2.500000,2.500000,210.000000,210.000000,360.000000,210.000000,HARD,,
2,t02,Periodic,46,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
3,t03,Periodic,36,0.000000,1.400000,1.400000,50.000000,,,50.000000,HARD,,
4,t04,Periodic,4,0.000000,2.700000,2.700000,570.000000,,,570.000000,HARD,,
5,t05,Periodic,11,0.000000,4.500000,4.500000,390.000000,,,390.000000,HARD,,
6,t06,Periodic,24,0.000000,1.700000,1.700000,140.000000,,,140.000000,HARD,,
7,t07,Periodic,20,0.000000,5.700000,5.700000,220.000000,,,220.000000,HARD,,
8,t08,Periodic,8,0.000000,25.200000,25.200000,540.000000,,,540.000000,HARD,,
9,t09,Aperiodic,34,0.000000,0.400000,0.400000,70.000000,70.000000,80.000000,70.000000,HARD,,
10,t10,Periodic,25,0.000000,4.000000,4.000000,120.000000,,,120.000000,HARD,,
11,t11,Aperiodic,22,0.000000,3.000000,3.000000,180.000000,180.000000,320.000000,180.000000,HARD,,
12,t12,Periodic,16,0.000000,5.300000,5.300000,330.000000,,,330.000000,HARD,,
13,t13,Aperiodic,7,0.000000,11.400000,11.400000,540.000000,540.000000,860.000000,540.000000,HARD,,
14,t14,Aperiodic,17,0.000000,1.700000,1.700000,320.000000,320.000000,420.000000,320.000000,HARD,,
15,t15,Aperiodic,18,0.000000,11.100000,11.100000,250.000000,250.000000,350.000000,250.000000,HARD,,
16,t16,Aperiodic,15,0.000000,2.300000,2.300000,340.000000,340.000000,600.000000,340.000000,HARD,,
17,t17,Aperiodic,29,0.000000,0.900000,0.900000,100.000000,100.000000,170.000000,100.000000,HARD,,
18,t18,Periodic,12,0.000000,2.100000,2.100000,370.000000,,,370.000000,HARD,,
19,t19,Periodic,33,0.000000,1.100000,1.100000,80.000000,,,80.000000,HARD,,
20,t20,Aperiodic,13,0.000000,4.300000,4.300000,350.000000,350.000000,400.000000,350.000000,HARD,,
21,t21,Aperiodic,49,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
22,t22,Periodic,45,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
23,t23,Periodic,1,0.000000,21.400000,21.400000,700.000000,,,700.000000,HARD,,
24,t24,Periodic,41,0.000000,0.400000,0.400000,30.000000,,,30.000000,HARD,,
25,t25,Periodic,40,0.000000,0.500000,0.500000,30.000000,,,30.000000,HARD,,
26,t26,Periodic,39,0.000000,0.200000,0.200000,30.000000,,,30.000000,HARD,,
27,t27,Aperiodic,48,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
28,t28,Aperiodic,14,0.000000,2.200000,2.200000,340.000000,340.000000,420.000000,340.000000,HARD,,
29,t29,Aperiodic,28,0.000000,1.200000,1.200000,100.000000,100.000000,110.000000,100.000000,HARD,,
30,t30,Periodic,47,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
31,t31,Periodic,0,0.000000,9.700000,9.700000,920.000000,,,920.000000,HARD,,
32,t32,Periodic,2,0.000000,0.400000,0.400000,650.000000,,,650.000000,HARD,,
33,t33,Aperiodic,44,0.000000,0.200000,0.200000,20.000000,20.000000,30.000000,20.000000,HARD,,
34,t34,Periodic,9,0.000000,0.200000,0.200000,520.000000,,,520.000000,HARD,,
35,t35,Aperiodic,23,0.000000,3.700000,3.700000,170.000000,170.000000,230.000000,170.000000,HARD,,
36,t36,Periodic,32,0.000000,0.900000,0.900000,80.000000,,,80.000000,HARD,,
37,t37,Aperiodic,19,0.000000,0.200000,0.200000,230.000000,230.000000,440.000000,230.000000,HARD,,
38,t38,Periodic,38,0.000000,0.300000,0.300000,40.000000,,,40.000000,HARD,,
39,t39,Periodic,30,0.000000,1.000000,1.000000,90.000000,,,90.000000,HARD,,
40,t40,Aperiodic,6,0.000000,7.600000,7.600000,550.000000,550.000000,660.000000,550.000000,HARD,,
41,t41,Aperiodic,27,0.000000,0.400000,0.400000,110.000000,110.000000,120.000000,110.000000,HARD,,
42,t42,Periodic,43,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
43,t43,Aperiodic,10,0.000000,3.400000,3.400000,400.000000,400.000000,530.000000,400.000000,HARD,,
44,t44,Periodic,31,0.000000,0.900000,0.900000,80.000000,,,80.000000,HARD,,
45,t45,Periodic,3,0.000000,2.200000,2.200000,580.000000,,,580.000000,HARD,,
46,t46,Aperiodic,37,0.000000,0.100000,0.100000,40.000000,40.000000,60.000000,40.000000,HARD,,
47,t47,Periodic,35,0.000000,0.100000,0.100000,60.000000,,,60.000000,HARD,,
48,t48,Periodic,5,0.000000,11.900000,11.900000,560.000000,,,560.000000,HARD,,
49,t49,Periodic,26,0.000000,2.700000,2.700000,110.000000,,,110.000000,HARD,,
50,t50,Periodic,42,0.000000,0.800000,0.800000,20.000000,,,20.000000,HARD,,

