Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,5,0.000000,0.400000,0.400000,500.000000,500.000000,570.000000,500.000000,HARD,,
2,t02,Periodic,22,0.000000,1.900000,1.900000,140.000000,,,140.000000,HARD,,
3,t03,Periodic,47,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,
4,t04,Periodic,39,0.000000,0.400000,0.400000,40.000000,,,40.000000,HARD,,
5,t05,Aperiodic,25,0.000000,1.200000,1.200000,110.000000,110.000000,170.000000,110.000000,HARD,,
6,t06,Periodic,38,0.000000,0.500000,0.500000,40.000000,,,40.000000,HARD,,
7,t07,Periodic,1,0.000000,1.400000,1.400000,740.000000,,,740.000000,HARD,,
8,t08,Periodic,37,0.000000,1.400000,1.400000,40.000000,,,40.000000,HARD,,
9,t09,Periodic,8,0.000000,0.100000,0.100000,330.000000,,,330.000000,HARD,,
10,t10,Periodic,27,0.000000,0.100000,0.100000,100.000000,,,100.000000,HARD,,
11,t11,Periodic,31,0.000000,0.200000,0.200000,60.000000,,,60.000000,HARD,,
12,t12,Periodic,28,0.000000,0.700000,0.700000,90.000000,,,90.000000,HARD,,
13,t13,Periodic,4,0.000000,11.200000,11.200000,560.000000,,,560.000000,HARD,,
14,t14,Aperiodic,7,0.000000,2.400000,2.400000,350.000000,350.000000,620.000000,350.000000,HARD,,
15,t15,Aperiodic,43,0.000000,1.400000,1.400000,30.000000,30.000000,60.000000,30.000000,HARD,,
16,t16,Periodic,49,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
17,t17,Periodic,24,0.000000,2.000000,2.000000,110.000000,,,110.000000,HARD,,
18,t18,Aperiodic,14,0.000000,2.900000,2.900000,260.000000,260.000000,470.000000,260.000000,HARD,,
19,t19,Aperiodic,2,0.000000,0.300000,0.300000,690.000000,690.000000,1010.000000,690.000000,HARD,,
20,t20,Periodic,48,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
21,t21,Periodic,0,0.000000,14.800000,14.800000,880.000000,,,880.000000,HARD,,
22,t22,Periodic,33,0.000000,0.300000,0.300000,50.000000,,,50.000000,HARD,,
23,t23,Periodic,16,0.000000,5.000000,5.000000,230.000000,,,230.000000,HARD,,
24,t24,Periodic,36,0.000000,0.300000,0.300000,40.000000,,,40.000000,HARD,,
25,t25,Periodic,13,0.000000,1.900000,1.900000,260.000000,,,260.000000,HARD,,
26,t26,Aperiodic,42,0.000000,0.400000,0.400000,30.000000,30.000000,60.000000,30.000000,HARD,,
27,t27,Periodic,46,0.000000,0.600000,0.600000,20.000000,,,20.000000,HARD,,
28,t28,Aperiodic,18,0.000000,1.400000,1.400000,200.000000,200.000000,390.000000,200.000000,HARD,,
29,t29,Aperiodic,35,0.000000,0.100000,0.100000,40.000000,40.000000,70.000000,40.000000,HARD,,
30,t30,Aperiodic,21,0.000000,3.700000,3.700000,150.000000,150.000000,260.000000,150.000000,HARD,,
31,t31,Aperiodic,41,0.000000,0.400000,0.400000,30.000000,30.000000,40.000000,30.000000,HARD,,
32,t32,Aperiodic,29,0.000000,1.300000,1.300000,70.000000,70.000000,100.000000,70.000000,HARD,,
33,t33,Aperiodic,23,0.000000,0.700000,0.700000,110.000000,110.000000,220.000000,110.000000,HARD,,
34,t34,Periodic,9,0.000000,7.500000,7.500000,320.000000,,,320.000000,HARD,,
35,t35,Periodic,6,0.000000,6.600000,6.600000,440.000000,,,440.000000,HARD,,
36,t36,Aperiodic,32,0.000000,0.300000,0.300000,50.000000,50.000000,80.000000,50.000000,HARD,,
37,t37,Periodic,3,0.000000,0.300000,0.300000,640.000000,,,640.000000,HARD,,
38,t38,Periodic,17,0.000000,4.700000,4.700000,220.000000,,,220.000000,HARD,,
39,t39,Aperiodic,20,0.000000,0.200000,0.200000,150.000000,150.000000,230.000000,150.000000,HARD,,
40,t40,Periodic,30,0.000000,0.500000,0.500000,60.000000,,,60.000000,HARD,,
41,t41,Aperiodic,26,0.000000,1.900000,1.900000,100.000000,100.000000,140.000000,100.000000,HARD,,
42,t42,Periodic,45,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
43,t43,Periodic,12,0.000000,1.100000,1.100000,260.000000,,,260.000000,HARD,,
44,t44,Aperiodic,15,0.000000,0.500000,0.500000,250.000000,250.000000,390.000000,250.000000,HARD,,
45,t45,Aperiodic,10,0.000000,2.500000,2.500000,300.000000,300.000000,550.000000,300.000000,HARD,,
46,t46,Periodic,34,0.000000,0.400000,0.400000,40.000000,,,40.000000,HARD,,
47,t47,Periodic,40,0.000000,1.000000,1.000000,30.000000,,,30.000000,HARD,,
48,t48,Aperiodic,44,0.000000,0.500000,0.500000,20.000000,20.000000,40.000000,20.000000,HARD,,
49,t49,Periodic,11,0.000000,12.800000,12.800000,280.000000,,,280.000000,HARD,,
50,t50,Aperiodic,19,0.000000,0.700000,0.700000,160.000000,160.000000,290.000000,160.000000,HARD,,

