Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,2,0.000000,8.400000,8.400000,630.000000,,,630.000000,HARD,,
2,t02,Aperiodic,14,0.000000,0.700000,0.700000,30.000000,30.000000,50.000000,30.000000,HARD,,
3,t03,Periodic,12,0.000000,1.200000,1.200000,60.000000,,,60.000000,HARD,,
4,t04,Periodic,0,0.000000,86.100000,86.100000,910.000000,,,910.000000,HARD,,
5,t05,Periodic,5,0.000000,26.600000,26.600000,370.000000,,,370.000000,HARD,,
6,t06,Periodic,10,0.000000,6.200000,6.200000,120.000000,,,120.000000,HARD,,
7,t07,Periodic,19,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
8,t08,Periodic,16,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
9,t09,Aperiodic,11,0.000000,0.100000,0.100000,80.000000,80.000000,90.000000,80.000000,HARD,,
10,t10,Periodic,18,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
11,t11,Periodic,7,0.000000,6.000000,6.000000,260.000000,,,260.000000,HARD,,
12,t12,Aperiodic,3,0.000000,52.500000,52.500000,550.000000,550.000000,1030.000000,550.000000,HARD,,
13,t13,Aperiodic,17,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
14,t14,Periodic,9,0.000000,7.900000,7.900000,140.000000,,,140.000000,HARD,,
15,t15,Aperiodic,4,0.000000,13.800000,13.800000,480.000000,480.000000,950.000000,480.000000,HARD,,
16,t16,Aperiodic,1,0.000000,32.000000,32.000000,650.000000,650.000000,840.000000,650.000000,HARD,,
17,t17,Periodic,8,0.000000,0.800000,0.800000,200.000000,,,200.000000,HARD,,
18,t18,Periodic,6,0.000000,0.400000,0.400000,310.000000,,,310.000000,HARD,,
19,t19,Periodic,15,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
20,t20,Aperiodic,13,0.000000,1.800000,1.800000,40.000000,40.000000,50.000000,40.000000,HARD,,

