Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,11,0.000000,0.200000,0.200000,30.000000,,,30.000000,HARD,,
2,t02,Periodic,6,0.000000,3.800000,3.800000,150.000000,,,150.000000,HARD,,
3,t03,Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
4,t04,Periodic,1,0.000000,0.800000,0.800000,580.000000,,,580.000000,HARD,,
5,t05,Periodic,13,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
6,t06,Periodic,4,0.000000,12.100000,12.100000,300.000000,,,300.000000,HARD,,
7,t07,Periodic,10,0.000000,0.300000,0.300000,30.000000,,,30.000000,HARD,,
8,t08,Aperiodic,2,0.000000,12.000000,12.000000,500.000000,500.000000,730.000000,500.000000,HARD,,
9,t09,Periodic,18,0.000000,1.000000,1.000000,10.000000,,,10.000000,HARD,,
10,t10,Periodic,17,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
11,t11,Aperiodic,8,0.000000,10.100000,10.100000,100.000000,100.000000,190.000000,100.000000,HARD,,
12,t12,Aperiodic,16,0.000000,0.700000,0.700000,10.000000,10.000000,20.000000,10.000000,HARD,,
13,t13,Periodic,9,0.000000,1.200000,1.200000,40.000000,,,40.000000,HARD,,
14,t14,Aperiodic,0,0.000000,61.800000,61.800000,880.000000,880.000000,1050.000000,880.000000,HARD,,
15,t15,Periodic,7,0.000000,4.600000,4.600000,130.000000,,,130.000000,HARD,,
16,t16,Aperiodic,3,0.000000,8.600000,8.600000,400.000000,400.000000,500.000000,400.000000,HARD,,
17,t17,Periodic,15,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
18,t18,Aperiodic,14,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
19,t19,Periodic,12,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
20,t20,Aperiodic,5,0.000000,0.600000,0.600000,270.000000,270.000000,290.000000,270.000000,HARD,,

