Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,0,0.000000,3.000000,3.000000,600.000000,600.000000,1590.000000,600.000000,HARD,,
2,t02,Periodic,9,0.000000,3.200000,3.200000,160.000000,,,160.000000,HARD,,
3,t03,Periodic,7,0.000000,0.800000,0.800000,180.000000,,,180.000000,HARD,,
4,t04,Periodic,6,0.000000,3.900000,3.900000,240.000000,,,240.000000,HARD,,
5,t05,Aperiodic,12,0.000000,0.100000,0.100000,90.000000,90.000000,150.000000,90.000000,HARD,,
6,t06,Aperiodic,13,0.000000,3.300000,3.300000,80.000000,80.000000,280.000000,80.000000,HARD,,
7,t07,Periodic,10,0.000000,2.500000,2.500000,140.000000,,,140.000000,HARD,,
8,t08,Periodic,16,0.000000,2.300000,2.300000,30.000000,,,30.000000,HARD,,
9,t09,Periodic,4,0.000000,13.100000,13.100000,320.000000,,,320.000000,HARD,,
10,t10,Aperiodic,2,0.000000,27.900000,27.900000,520.000000,520.000000,600.000000,520.000000,HARD,,
11,t11,Periodic,11,0.000000,1.500000,1.500000,90.000000,,,90.000000,HARD,,
12,t12,Aperiodic,15,0.000000,3.700000,3.700000,30.000000,30.000000,60.000000,30.000000,HARD,,
13,t13,Periodic,14,0.000000,0.200000,0.200000,40.000000,,,40.000000,HARD,,
14,t14,Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
15,t15,Aperiodic,17,0.000000,0.300000,0.300000,20.000000,20.000000,80.000000,20.000000,HARD,,
16,t16,Aperiodic,5,0.000000,1.800000,1.800000,270.000000,270.000000,870.000000,270.000000,HARD,,
17,t17,Aperiodic,18,0.000000,2.000000,2.000000,10.000000,10.000000,30.000000,10.000000,HARD,,
18,t18,Periodic,1,0.000000,1.500000,1.500000,580.000000,,,580.000000,HARD,,
19,t19,Periodic,8,0.000000,3.100000,3.100000,160.000000,,,160.000000,HARD,,
20,t20,Periodic,3,0.000000,10.100000,10.100000,350.000000,,,350.000000,HARD,,

