Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,3,0.000000,65.800000,65.800000,570.000000,570.000000,600.000000,570.000000,HARD,,
2,t02,Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
3,t03,Periodic,6,0.000000,11.300000,11.300000,300.000000,,,300.000000,HARD,,
4,t04,Aperiodic,16,0.000000,0.400000,0.400000,20.000000,20.000000,80.000000,20.000000,HARD,,
5,t05,Aperiodic,9,0.000000,14.000000,14.000000,180.000000,180.000000,450.000000,180.000000,HARD,,
6,t06,Periodic,13,0.000000,0.500000,0.500000,30.000000,,,30.000000,HARD,,
7,t07,Periodic,4,0.000000,4.000000,4.000000,360.000000,,,360.000000,HARD,,
8,t08,Periodic,18,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
9,t09,Periodic,0,0.000000,3.800000,3.800000,930.000000,,,930.000000,HARD,,
10,t10,Periodic,5,0.000000,18.000000,18.000000,350.000000,,,350.000000,HARD,,
11,t11,Aperiodic,7,0.000000,14.100000,14.100000,250.000000,250.000000,660.000000,250.000000,HARD,,
12,t12,Aperiodic,15,0.000000,0.200000,0.200000,20.000000,20.000000,80.000000,20.000000,HARD,,
13,t13,Periodic,11,0.000000,0.700000,0.700000,70.000000,,,70.000000,HARD,,
14,t14,Aperiodic,12,0.000000,3.100000,3.100000,60.000000,60.000000,150.000000,60.000000,HARD,,
15,t15,Periodic,17,0.000000,0.700000,0.700000,10.000000,,,10.000000,HARD,,
16,t16,Periodic,2,0.000000,28.900000,28.900000,700.000000,,,700.000000,HARD,,
17,t17,Periodic,8,0.000000,3.200000,3.200000,220.000000,,,220.000000,HARD,,
18,t18,Periodic,10,0.000000,2.400000,2.400000,170.000000,,,170.000000,HARD,,
19,t19,Aperiodic,14,0.000000,0.400000,0.400000,20.000000,20.000000,80.000000,20.000000,HARD,,
20,t20,Aperiodic,1,0.000000,25.400000,25.400000,870.000000,870.000000,1040.000000,870.000000,HARD,,

