Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,23,0.000000,0.300000,0.300000,110.000000,,,110.000000,HARD,,
2,t02,Periodic,4,0.000000,0.100000,0.100000,710.000000,,,710.000000,HARD,,
3,t03,Aperiodic,11,0.000000,5.200000,5.200000,380.000000,380.000000,440.000000,380.000000,HARD,,
4,t04,Aperiodic,2,0.000000,1.800000,1.800000,720.000000,720.000000,1410.000000,720.000000,HARD,,
5,t05,Aperiodic,34,0.000000,0.800000,0.800000,50.000000,50.000000,90.000000,50.000000,HARD,,
6,t06,Periodic,10,0.000000,2.400000,2.400000,490.000000,,,490.000000,HARD,,
7,t07,Aperiodic,30,0.000000,1.800000,1.800000,60.000000,60.000000,90.000000,60.000000,HARD,,
8,t08,Aperiodic,27,0.000000,0.600000,0.600000,80.000000,80.000000,110.000000,80.000000,HARD,,
9,t09,Aperiodic,14,0.000000,12.100000,12.100000,310.000000,310.000000,320.000000,310.000000,HARD,,
10,t10,Aperiodic,18,0.000000,2.400000,2.400000,240.000000,240.000000,350.000000,240.000000,HARD,,
11,t11,Periodic,33,0.000000,0.400000,0.400000,50.000000,,,50.000000,HARD,,
12,t12,Periodic,13,0.000000,1.900000,1.900000,320.000000,,,320.000000,HARD,,
13,t13,Periodic,9,0.000000,6.500000,6.500000,510.000000,,,510.000000,HARD,,
14,t14,Periodic,38,0.000000,0.200000,0.200000,40.000000,,,40.000000,HARD,,
15,t15,Aperiodic,16,0.000000,1.200000,1.200000,260.000000,260.000000,450.000000,260.000000,HARD,,
16,t16,Aperiodic,12,0.000000,0.100000,0.100000,350.000000,350.000000,530.000000,350.000000,HARD,,
17,t17,Aperiodic,20,0.000000,1.800000,1.800000,180.000000,180.000000,320.000000,180.000000,HARD,,
18,t18,Periodic,32,0.000000,0.100000,0.100000,50.000000,,,50.000000,HARD,,
19,t19,Periodic,44,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
20,t20,Periodic,37,0.000000,1.800000,1.800000,40.000000,,,40.000000,HARD,,
21,t21,Periodic,25,0.000000,1.000000,1.000000,90.000000,,,90.000000,HARD,,
22,t22,Aperiodic,40,0.000000,0.300000,0.300000,30.000000,30.000000,50.000000,30.000000,HARD,,
23,t23,Aperiodic,36,0.000000,0.100000,0.100000,40.000000,40.000000,80.000000,40.000000,HARD,,
24,t24,Periodic,43,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
25,t25,Periodic,42,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
26,t26,Periodic,39,0.000000,0.100000,0.100000,30.000000,,,30.000000,HARD,,
27,t27,Aperiodic,22,0.000000,0.100000,0.100000,110.000000,110.000000,210.000000,110.000000,HARD,,
28,t28,Aperiodic,35,0.000000,0.100000,0.100000,40.000000,40.000000,60.000000,40.000000,HARD,,
29,t29,Periodic,7,0.000000,25.300000,25.300000,660.000000,,,660.000000,HARD,,
30,t30,Periodic,0,0.000000,1.500000,1.500000,920.000000,,,920.000000,HARD,,
31,t31,Aperiodic,8,0.000000,19.600000,19.600000,640.000000,640.000000,1260.000000,640.000000,HARD,,
32,t32,Periodic,6,0.000000,36.100000,36.100000,670.000000,,,670.000000,HARD,,
33,t33,Periodic,1,0.000000,11.100000,11.100000,890.000000,,,890.000000,HARD,,
34,t34,Periodic,17,0.000000,5.900000,5.900000,240.000000,,,240.000000,HARD,,
35,t35,Periodic,21,0.000000,0.500000,0.500000,170.000000,,,170.000000,HARD,,
36,t36,Aperiodic,29,0.000000,0.300000,0.300000,60.000000,60.000000,100.000000,60.000000,HARD,,
37,t37,Periodic,28,0.000000,1.800000,1.800000,60.000000,,,60.000000,HARD,,
38,t38,Periodic,19,0.000000,16.500000,16.500000,200.000000,,,200.000000,HARD,,
39,t39,Periodic,15,0.000000,0.500000,0.500000,280.000000,,,280.000000,HARD,,
40,t40,Periodic,24,0.000000,0.700000,0.700000,100.000000,,,100.000000,HARD,,
41,t41,Aperiodic,3,0.000000,6.100000,6.100000,710.000000,710.000000,1310.000000,710.000000,HARD,,
42,t42,Periodic,5,0.000000,16.100000,16.100000,690.000000,,,690.000000,HARD,,
43,t43,Periodic,26,0.000000,0.200000,0.200000,80.000000,,,80.000000,HARD,,
44,t44,Periodic,31,0.000000,1.100000,1.100000,50.000000,,,50.000000,HARD,,
45,t45,Aperiodic,41,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,

