Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,44,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
2,t02,Periodic,3,0.000000,0.400000,0.400000,790.000000,,,790.000000,HARD,,
3,t03,Aperiodic,29,0.000000,0.800000,0.800000,30.000000,30.000000,50.000000,30.000000,HARD,,
4,t04,Periodic,43,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
5,t05,Periodic,23,0.000000,0.300000,0.300000,50.000000,,,50.000000,HARD,,
6,t06,Periodic,42,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
7,t07,Aperiodic,19,0.000000,0.400000,0.400000,130.000000,130.000000,240.000000,130.000000,HARD,,
8,t08,Periodic,7,0.000000,30.100000,30.100000,470.000000,,,470.000000,HARD,,
9,t09,Periodic,35,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
10,t10,Periodic,12,0.000000,6.500000,6.500000,250.000000,,,250.000000,HARD,,
11,t11,Periodic,21,0.000000,0.400000,0.400000,90.000000,,,90.000000,HARD,,
12,t12,Periodic,20,0.000000,0.800000,0.800000,90.000000,,,90.000000,HARD,,
13,t13,Periodic,41,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
14,t14,Periodic,28,0.000000,0.500000,0.500000,30.000000,,,30.000000,HARD,,
15,t15,Periodic,34,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
16,t16,Aperiodic,40,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
17,t17,Periodic,27,0.000000,0.300000,0.300000,30.000000,,,30.000000,HARD,,
18,t18,Periodic,22,0.000000,0.900000,0.900000,60.000000,,,60.000000,HARD,,
19,t19,Aperiodic,5,0.000000,0.700000,0.700000,590.000000,590.000000,930.000000,590.000000,HARD,,
20,t20,Periodic,39,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
21,t21,Aperiodic,26,0.000000,0.100000,0.100000,30.000000,30.000000,40.000000,30.000000,HARD,,
22,t22,Periodic,18,0.000000,0.900000,0.900000,140.000000,,,140.000000,HARD,,
23,t23,Periodic,6,0.000000,5.700000,5.700000,490.000000,,,490.000000,HARD,,
24,t24,Periodic,2,0.000000,0.400000,0.400000,830.000000,,,830.000000,HARD,,
25,t25,Periodic,1,0.000000,0.800000,0.800000,850.000000,,,850.000000,HARD,,
26,t26,Aperiodic,14,0.000000,6.700000,6.700000,190.000000,190.000000,230.000000,190.000000,HARD,,
27,t27,Periodic,15,0.000000,2.500000,2.500000,180.000000,,,180.000000,HARD,,
28,t28,Periodic,4,0.000000,6.400000,6.400000,650.000000,,,650.000000,HARD,,
29,t29,Aperiodic,10,0.000000,0.500000,0.500000,410.000000,410.000000,480.000000,410.000000,HARD,,
30,t30,Periodic,33,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
31,t31,Aperiodic,17,0.000000,0.500000,0.500000,160.000000,160.000000,230.000000,160.000000,HARD,,
32,t32,Aperiodic,25,0.000000,2.600000,2.600000,30.000000,30.000000,50.000000,30.000000,HARD,,
33,t33,Aperiodic,11,0.000000,0.700000,0.700000,260.000000,260.000000,360.000000,260.000000,HARD,,
34,t34,Aperiodic,32,0.000000,0.100000,0.100000,20.000000,20.000000,30.000000,20.000000,HARD,,
35,t35,Periodic,0,0.000000,0.200000,0.200000,860.000000,,,860.000000,HARD,,
36,t36,Periodic,16,0.000000,1.300000,1.300000,160.000000,,,160.000000,HARD,,
37,t37,Aperiodic,38,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
38,t38,Periodic,31,0.000000,1.200000,1.200000,20.000000,,,20.000000,HARD,,
39,t39,Periodic,30,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
40,t40,Aperiodic,24,0.000000,0.100000,0.100000,30.000000,30.000000,60.000000,30.000000,HARD,,
41,t41,Aperiodic,8,0.000000,0.400000,0.400000,440.000000,440.000000,560.000000,440.000000,HARD,,
42,t42,Aperiodic,9,0.000000,18.500000,18.500000,420.000000,420.000000,530.000000,420.000000,HARD,,
43,t43,Periodic,37,0.000000,0.700000,0.700000,10.000000,,,10.000000,HARD,,
44,t44,Aperiodic,13,0.000000,1.000000,1.000000,210.000000,210.000000,380.000000,210.000000,HARD,,
45,t45,Aperiodic,36,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,

