Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,24,0.000000,0.700000,0.700000,90.000000,90.000000,110.000000,90.000000,HARD,,
2,t02,Periodic,34,0.000000,0.800000,0.800000,30.000000,,,30.000000,HARD,,
3,t03,Periodic,21,0.000000,6.400000,6.400000,160.000000,,,160.000000,HARD,,
4,t04,Aperiodic,3,0.000000,1.600000,1.600000,740.000000,740.000000,1010.000000,740.000000,HARD,,
5,t05,Aperiodic,22,0.000000,1.200000,1.200000,130.000000,130.000000,190.000000,130.000000,HARD,,
6,t06,Periodic,19,0.000000,5.700000,5.700000,180.000000,,,180.000000,HARD,,
7,t07,Periodic,1,0.000000,17.300000,17.300000,780.000000,,,780.000000,HARD,,
8,t08,Periodic,33,0.000000,0.400000,0.400000,30.000000,,,30.000000,HARD,,
9,t09,Periodic,0,0.000000,6.300000,6.300000,870.000000,,,870.000000,HARD,,
10,t10,Periodic,20,0.000000,0.500000,0.500000,170.000000,,,170.000000,HARD,,
11,t11,Periodic,4,0.000000,6.500000,6.500000,650.000000,,,650.000000,HARD,,
12,t12,Aperiodic,44,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
13,t13,Aperiodic,32,0.000000,0.800000,0.800000,30.000000,30.000000,60.000000,30.000000,HARD,,
14,t14,Periodic,43,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
15,t15,Periodic,11,0.000000,6.400000,6.400000,370.000000,,,370.000000,HARD,,
16,t16,Aperiodic,27,0.000000,0.100000,0.100000,70.000000,70.000000,130.000000,70.000000,HARD,,
17,t17,Aperiodic,17,0.000000,0.600000,0.600000,230.000000,230.000000,240.000000,230.000000,HARD,,
18,t18,Periodic,23,0.000000,3.500000,3.500000,110.000000,,,110.000000,HARD,,
19,t19,Periodic,9,0.000000,10.100000,10.100000,410.000000,,,410.000000,HARD,,
20,t20,Aperiodic,10,0.000000,1.300000,1.300000,370.000000,370.000000,690.000000,370.000000,HARD,,
21,t21,Periodic,28,0.000000,1.300000,1.300000,50.000000,,,50.000000,HARD,,
22,t22,Aperiodic,42,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
23,t23,Aperiodic,31,0.000000,1.100000,1.100000,30.000000,30.000000,40.000000,30.000000,HARD,,
24,t24,Aperiodic,38,0.000000,0.200000,0.200000,20.000000,20.000000,30.000000,20.000000,HARD,,
25,t25,Periodic,16,0.000000,2.700000,2.700000,230.000000,,,230.000000,HARD,,
26,t26,Periodic,37,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
27,t27,Aperiodic,41,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
28,t28,Periodic,30,0.000000,0.100000,0.100000,40.000000,,,40.000000,HARD,,
29,t29,Periodic,7,0.000000,18.300000,18.300000,590.000000,,,590.000000,HARD,,
30,t30,Periodic,26,0.000000,1.400000,1.400000,70.000000,,,70.000000,HARD,,
31,t31,Aperiodic,25,0.000000,0.800000,0.800000,80.000000,80.000000,140.000000,80.000000,HARD,,
32,t32,Aperiodic,36,0.000000,0.100000,0.100000,20.000000,20.000000,40.000000,20.000000,HARD,,
33,t33,Periodic,14,0.000000,5.100000,5.100000,280.000000,,,280.000000,HARD,,
34,t34,Periodic,12,0.000000,16.100000,16.100000,360.000000,,,360.000000,HARD,,
35,t35,Periodic,6,0.000000,5.100000,5.100000,590.000000,,,590.000000,HARD,,
36,t36,Periodic,15,0.000000,6.400000,6.400000,260.000000,,,260.000000,HARD,,
37,t37,Periodic,29,0.000000,0.100000,0.100000,40.000000,,,40.000000,HARD,,
38,t38,Periodic,40,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
39,t39,Periodic,5,0.000000,4.000000,4.000000,620.000000,,,620.000000,HARD,,
40,t40,Periodic,2,0.000000,15.700000,15.700000,760.000000,,,760.000000,HARD,,
41,t41,Periodic,18,0.000000,0.200000,0.200000,200.000000,,,200.000000,HARD,,
42,t42,Aperiodic,8,0.000000,6.300000,6.300000,420.000000,420.000000,590.000000,420.000000,HARD,,
43,t43,Aperiodic,35,0.000000,0.200000,0.200000,20.000000,20.000000,30.000000,20.000000,HARD,,
44,t44,Aperiodic,13,0.000000,5.300000,5.300000,310.000000,310.000000,340.000000,310.000000,HARD,,
45,t45,Aperiodic,39,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,

