Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,27,0.000000,1.200000,1.200000,70.000000,,,70.000000,HARD,,
2,t02,Periodic,26,0.000000,1.400000,1.400000,70.000000,,,70.000000,HARD,,
3,t03,Periodic,33,0.000000,1.000000,1.000000,40.000000,,,40.000000,HARD,,
4,t04,Aperiodic,2,0.000000,22.800000,22.800000,570.000000,570.000000,650.000000,570.000000,HARD,,
5,t05,Aperiodic,38,0.000000,0.100000,0.100000,20.000000,20.000000,30.000000,20.000000,HARD,,
6,t06,Periodic,37,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
7,t07,Periodic,10,0.000000,4.600000,4.600000,290.000000,,,290.000000,HARD,,
8,t08,Aperiodic,3,0.000000,7.300000,7.300000,500.000000,500.000000,570.000000,500.000000,HARD,,
9,t09,Periodic,17,0.000000,6.300000,6.300000,200.000000,,,200.000000,HARD,,
10,t10,Periodic,28,0.000000,0.200000,0.200000,60.000000,,,60.000000,HARD,,
11,t11,Aperiodic,9,0.000000,0.600000,0.600000,330.000000,330.000000,630.000000,330.000000,HARD,,
12,t12,Aperiodic,32,0.000000,0.700000,0.700000,40.000000,40.000000,80.000000,40.000000,HARD,,
13,t13,Periodic,21,0.000000,0.400000,0.400000,90.000000,,,90.000000,HARD,,
14,t14,Periodic,8,0.000000,1.500000,1.500000,340.000000,,,340.000000,HARD,,
15,t15,Periodic,36,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
16,t16,Periodic,44,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
17,t17,Periodic,16,0.000000,1.200000,1.200000,200.000000,,,200.000000,HARD,,
18,t18,Periodic,43,0.000000,0.600000,0.600000,10.000000,,,10.000000,HARD,,
19,t19,Periodic,35,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
20,t20,Aperiodic,24,0.000000,1.700000,1.700000,80.000000,80.000000,100.000000,80.000000,HARD,,
21,t21,Aperiodic,42,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
22,t22,Aperiodic,20,0.000000,0.500000,0.500000,120.000000,120.000000,240.000000,120.000000,HARD,,
23,t23,Periodic,5,0.000000,5.400000,5.400000,460.000000,,,460.000000,HARD,,
24,t24,Aperiodic,41,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
25,t25,Periodic,15,0.000000,0.500000,0.500000,210.000000,,,210.000000,HARD,,
26,t26,Periodic,40,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
27,t27,Periodic,14,0.000000,0.400000,0.400000,230.000000,,,230.000000,HARD,,
28,t28,Periodic,7,0.000000,1.500000,1.500000,420.000000,,,420.000000,HARD,,
29,t29,Periodic,12,0.000000,2.000000,2.000000,260.000000,,,260.000000,HARD,,
30,t30,Periodic,34,0.000000,1.000000,1.000000,30.000000,,,30.000000,HARD,,
31,t31,Periodic,11,0.000000,6.200000,6.200000,280.000000,,,280.000000,HARD,,
32,t32,Aperiodic,31,0.000000,1.700000,1.700000,40.000000,40.000000,70.000000,40.000000,HARD,,
33,t33,Aperiodic,6,0.000000,1.700000,1.700000,430.000000,430.000000,470.000000,430.000000,HARD,,
34,t34,Aperiodic,25,0.000000,1.200000,1.200000,70.000000,70.000000,80.000000,70.000000,HARD,,
35,t35,Aperiodic,30,0.000000,0.500000,0.500000,40.000000,40.000000,70.000000,40.000000,HARD,,
36,t36,Periodic,19,0.000000,2.300000,2.300000,130.000000,,,130.000000,HARD,,
37,t37,Periodic,29,0.000000,1.200000,1.200000,50.000000,,,50.000000,HARD,,
38,t38,Aperiodic,23,0.000000,0.300000,0.300000,80.000000,80.000000,100.000000,80.000000,HARD,,
39,t39,Periodic,13,0.000000,3.500000,3.500000,250.000000,,,250.000000,HARD,,
40,t40,Periodic,1,0.000000,13.000000,13.000000,640.000000,,,640.000000,HARD,,
41,t41,Aperiodic,39,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
42,t42,Aperiodic,4,0.000000,5.600000,5.600000,470.000000,470.000000,700.000000,470.000000,HARD,,
43,t43,Periodic,22,0.000000,2.800000,2.800000,80.000000,,,80.000000,HARD,,
44,t44,Aperiodic,18,0.000000,0.200000,0.200000,190.000000,190.000000,300.000000,190.000000,HARD,,
45,t45,Aperiodic,0,0.000000,9.100000,9.100000,830.000000,830.000000,1600.000000,830.000000,HARD,,

