Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,13,0.000000,4.600000,4.600000,230.000000,,,230.000000,HARD,,
2,t02,Periodic,17,0.000000,1.000000,1.000000,220.000000,,,220.000000,HARD,,
3,t03,Periodic,44,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
4,t04,Periodic,26,0.000000,2.900000,2.900000,70.000000,,,70.000000,HARD,,
5,t05,Aperiodic,34,0.000000,0.300000,0.300000,30.000000,30.000000,50.000000,30.000000,HARD,,
6,t06,Periodic,16,0.000000,2.700000,2.700000,220.000000,,,220.000000,HARD,,
7,t07,Aperiodic,5,0.000000,5.400000,5.400000,380.000000,380.000000,440.000000,380.000000,HARD,,
8,t08,Aperiodic,8,0.000000,5.800000,5.800000,370.000000,370.000000,610.000000,370.000000,HARD,,
9,t09,Periodic,43,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
10,t10,Periodic,19,0.000000,3.400000,3.400000,160.000000,,,160.000000,HARD,,
11,t11,Periodic,33,0.000000,0.100000,0.100000,30.000000,,,30.000000,HARD,,
12,t12,Periodic,21,0.000000,1.900000,1.900000,140.000000,,,140.000000,HARD,,
13,t13,Aperiodic,7,0.000000,0.500000,0.500000,370.000000,370.000000,650.000000,370.000000,HARD,,
14,t14,Aperiodic,38,0.000000,0.100000,0.100000,20.000000,20.000000,30.000000,20.000000,HARD,,
15,t15,Periodic,37,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
16,t16,Aperiodic,25,0.000000,0.300000,0.300000,90.000000,90.000000,120.000000,90.000000,HARD,,
17,t17,Aperiodic,36,0.000000,0.100000,0.100000,20.000000,20.000000,40.000000,20.000000,HARD,,
18,t18,Periodic,42,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
19,t19,Periodic,15,0.000000,3.500000,3.500000,220.000000,,,220.000000,HARD,,
20,t20,Aperiodic,41,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
21,t21,Aperiodic,22,0.000000,1.500000,1.500000,120.000000,120.000000,160.000000,120.000000,HARD,,
22,t22,Periodic,30,0.000000,1.700000,1.700000,40.000000,,,40.000000,HARD,,
23,t23,Periodic,18,0.000000,1.400000,1.400000,170.000000,,,170.000000,HARD,,
24,t24,Periodic,29,0.000000,1.400000,1.400000,40.000000,,,40.000000,HARD,,
25,t25,Aperiodic,12,0.000000,1.800000,1.800000,230.000000,230.000000,260.000000,230.000000,HARD,,
26,t26,Aperiodic,35,0.000000,0.400000,0.400000,20.000000,20.000000,30.000000,20.000000,HARD,,
27,t27,Periodic,32,0.000000,0.100000,0.100000,30.000000,,,30.000000,HARD,,
28,t28,Aperiodic,14,0.000000,0.100000,0.100000,220.000000,220.000000,380.000000,220.000000,HARD,,
29,t29,Aperiodic,28,0.000000,0.100000,0.100000,40.000000,40.000000,70.000000,40.000000,HARD,,
30,t30,Periodic,0,0.000000,0.500000,0.500000,810.000000,,,810.000000,HARD,,
31,t31,Periodic,1,0.000000,7.700000,7.700000,620.000000,,,620.000000,HARD,,
32,t32,Periodic,27,0.000000,1.000000,1.000000,50.000000,,,50.000000,HARD,,
33,t33,Aperiodic,10,0.000000,0.800000,0.800000,290.000000,290.000000,370.000000,290.000000,HARD,,
34,t34,Periodic,4,0.000000,7.100000,7.100000,500.000000,,,500.000000,HARD,,
35,t35,Periodic,31,0.000000,1.200000,1.200000,30.000000,,,30.000000,HARD,,
36,t36,Periodic,11,0.000000,1.400000,1.400000,230.000000,,,230.000000,HARD,,
37,t37,Periodic,2,0.000000,16.000000,16.000000,580.000000,,,580.000000,HARD,,
38,t38,Aperiodic,23,0.000000,1.800000,1.800000,110.000000,110.000000,210.000000,110.000000,HARD,,
39,t39,Aperiodic,3,0.000000,0.900000,0.900000,570.000000,570.000000,1120.000000,570.000000,HARD,,
40,t40,Periodic,40,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
41,t41,Periodic,6,0.000000,10.600000,10.600000,370.000000,,,370.000000,HARD,,
42,t42,Periodic,39,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
43,t43,Aperiodic,9,0.000000,1.900000,1.900000,360.000000,360.000000,690.000000,360.000000,HARD,,
44,t44,Periodic,20,0.000000,1.400000,1.400000,140.000000,,,140.000000,HARD,,
45,t45,Aperiodic,24,0.000000,0.800000,0.800000,100.000000,100.000000,180.000000,100.000000,HARD,,

