Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,1,0.000000,61.400000,61.400000,710.000000,710.000000,850.000000,710.000000,HARD,,
2,t02,Periodic,15,0.000000,1.800000,1.800000,50.000000,,,50.000000,HARD,,
3,t03,Aperiodic,10,0.000000,6.300000,6.300000,100.000000,100.000000,180.000000,100.000000,HARD,,
4,t04,Periodic,14,0.000000,1.000000,1.000000,50.000000,,,50.000000,HARD,,
5,t05,Periodic,4,0.000000,8.800000,8.800000,590.000000,,,590.000000,HARD,,
6,t06,Aperiodic,19,0.000000,0.800000,0.800000,10.000000,10.000000,20.000000,10.000000,HARD,,
7,t07,Periodic,12,0.000000,1.800000,1.800000,70.000000,,,70.000000,HARD,,
8,t08,Periodic,9,0.000000,2.300000,2.300000,100.000000,,,100.000000,HARD,,
9,t09,Periodic,17,0.000000,0.400000,0.400000,30.000000,,,30.000000,HARD,,
10,t10,Periodic,16,0.000000,1.600000,1.600000,30.000000,,,30.000000,HARD,,
11,t11,Periodic,2,0.000000,38.800000,38.800000,640.000000,,,640.000000,HARD,,
12,t12,Aperiodic,18,0.000000,0.300000,0.300000,20.000000,20.000000,40.000000,20.000000,HARD,,
13,t13,Periodic,3,0.000000,1.900000,1.900000,630.000000,,,630.000000,HARD,,
14,t14,Periodic,6,0.000000,5.100000,5.100000,240.000000,,,240.000000,HARD,,
15,t15,Aperiodic,13,0.000000,1.600000,1.600000,60.000000,60.000000,110.000000,60.000000,HARD,,
16,t16,Aperiodic,7,0.000000,2.900000,2.900000,200.000000,200.000000,330.000000,200.000000,HARD,,
17,t17,Aperiodic,0,0.000000,4.900000,4.900000,970.000000,970.000000,1930.000000,970.000000,HARD,,
18,t18,Aperiodic,8,0.000000,0.100000,0.100000,130.000000,130.000000,150.000000,130.000000,HARD,,
19,t19,Periodic,5,0.000000,15.200000,15.200000,360.000000,,,360.000000,HARD,,
20,t20,Periodic,11,0.000000,7.600000,7.600000,80.000000,,,80.000000,HARD,,

