Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,16,0.000000,0.600000,0.600000,20.000000,20.000000,40.000000,20.000000,HARD,,
2,t02,Periodic,8,0.000000,0.200000,0.200000,60.000000,,,60.000000,HARD,,
3,t03,Periodic,4,0.000000,17.500000,17.500000,440.000000,,,440.000000,HARD,,
4,t04,Periodic,6,0.000000,1.900000,1.900000,200.000000,,,200.000000,HARD,,
5,t05,Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
6,t06,Periodic,1,0.000000,25.600000,25.600000,740.000000,,,740.000000,HARD,,
7,t07,Aperiodic,9,0.000000,0.900000,0.900000,40.000000,40.000000,50.000000,40.000000,HARD,,
8,t08,Periodic,13,0.000000,1.300000,1.300000,30.000000,,,30.000000,HARD,,
9,t09,Aperiodic,18,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
10,t10,Periodic,15,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
11,t11,Aperiodic,12,0.000000,0.300000,0.300000,30.000000,30.000000,40.000000,30.000000,HARD,,
12,t12,Aperiodic,5,0.000000,6.600000,6.600000,220.000000,220.000000,400.000000,220.000000,HARD,,
13,t13,Periodic,11,0.000000,0.300000,0.300000,30.000000,,,30.000000,HARD,,
14,t14,Periodic,7,0.000000,3.400000,3.400000,60.000000,,,60.000000,HARD,,
15,t15,Periodic,10,0.000000,1.000000,1.000000,30.000000,,,30.000000,HARD,,
16,t16,Aperiodic,14,0.000000,0.400000,0.400000,20.000000,20.000000,40.000000,20.000000,HARD,,
17,t17,Aperiodic,17,0.000000,1.300000,1.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
18,t18,Aperiodic,2,0.000000,38.600000,38.600000,640.000000,640.000000,880.000000,640.000000,HARD,,
19,t19,Periodic,3,0.000000,10.100000,10.100000,600.000000,,,600.000000,HARD,,
20,t20,Periodic,0,0.000000,65.700000,65.700000,870.000000,,,870.000000,HARD,,

