Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,30,0.000000,0.600000,0.600000,50.000000,50.000000,100.000000,50.000000,HARD,,
2,t02,Aperiodic,20,0.000000,2.200000,2.200000,110.000000,110.000000,160.000000,110.000000,HARD,,
3,t03,Periodic,8,0.000000,1.200000,1.200000,480.000000,,,480.000000,HARD,,
4,t04,Periodic,5,0.000000,3.200000,3.200000,650.000000,,,650.000000,HARD,,
5,t05,Aperiodic,28,0.000000,1.300000,1.300000,60.000000,60.000000,110.000000,60.000000,HARD,,
6,t06,Periodic,29,0.000000,1.200000,1.200000,50.000000,,,50.000000,HARD,,
7,t07,Periodic,24,0.000000,1.500000,1.500000,70.000000,,,70.000000,HARD,,
8,t08,Aperiodic,36,0.000000,1.100000,1.100000,30.000000,30.000000,60.000000,30.000000,HARD,,
9,t09,Aperiodic,14,0.000000,4.500000,4.500000,300.000000,300.000000,430.000000,300.000000,HARD,,
10,t10,Periodic,4,0.000000,2.800000,2.800000,700.000000,,,700.000000,HARD,,
11,t11,Aperiodic,33,0.000000,0.100000,0.100000,40.000000,40.000000,60.000000,40.000000,HARD,,
12,t12,Periodic,19,0.000000,0.500000,0.500000,130.000000,,,130.000000,HARD,,
13,t13,Periodic,16,0.000000,5.600000,5.600000,220.000000,,,220.000000,HARD,,
14,t14,Periodic,3,0.000000,9.200000,9.200000,720.000000,,,720.000000,HARD,,
15,t15,Periodic,10,0.000000,16.800000,16.800000,440.000000,,,440.000000,HARD,,
16,t16,Periodic,39,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
17,t17,Periodic,6,0.000000,1.500000,1.500000,490.000000,,,490.000000,HARD,,
18,t18,Aperiodic,0,0.000000,21.000000,21.000000,1000.000000,1000.000000,1990.000000,1000.000000,HARD,,
19,t19,Periodic,35,0.000000,0.600000,0.600000,30.000000,,,30.000000,HARD,,
20,t20,Aperiodic,17,0.000000,0.900000,0.900000,200.000000,200.000000,250.000000,200.000000,HARD,,
21,t21,Periodic,13,0.000000,11.000000,11.000000,300.000000,,,300.000000,HARD,,
22,t22,Periodic,15,0.000000,2.200000,2.200000,220.000000,,,220.000000,HARD,,
23,t23,Periodic,27,0.000000,0.300000,0.300000,60.000000,,,60.000000,HARD,,
24,t24,Periodic,7,0.000000,1.600000,1.600000,480.000000,,,480.000000,HARD,,
25,t25,Aperiodic,18,0.000000,2.500000,2.500000,140.000000,140.000000,150.000000,140.000000,HARD,,
26,t26,Aperiodic,23,0.000000,0.700000,0.700000,70.000000,70.000000,80.000000,70.000000,HARD,,
27,t27,Aperiodic,21,0.000000,2.200000,2.200000,100.000000,100.000000,200.000000,100.000000,HARD,,
28,t28,Periodic,11,0.000000,1.000000,1.000000,420.000000,,,420.000000,HARD,,
29,t29,Aperiodic,2,0.000000,5.400000,5.400000,760.000000,760.000000,800.000000,760.000000,HARD,,
30,t30,Aperiodic,22,0.000000,2.700000,2.700000,70.000000,70.000000,100.000000,70.000000,HARD,,
31,t31,Aperiodic,26,0.000000,0.500000,0.500000,60.000000,60.000000,120.000000,60.000000,HARD,,
32,t32,Periodic,32,0.000000,1.300000,1.300000,40.000000,,,40.000000,HARD,,
33,t33,Periodic,34,0.000000,1.100000,1.100000,30.000000,,,30.000000,HARD,,
34,t34,Periodic,25,0.000000,2.100000,2.100000,60.000000,,,60.000000,HARD,,
35,t35,Periodic,12,0.000000,2.500000,2.500000,380.000000,,,380.000000,HARD,,
36,t36,Periodic,9,0.000000,3.000000,3.000000,450.000000,,,450.000000,HARD,,
37,t37,Periodic,31,0.000000,1.400000,1.400000,40.000000,,,40.000000,HARD,,
38,t38,Periodic,38,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
39,t39,Aperiodic,37,0.000000,1.100000,1.100000,20.000000,20.000000,30.000000,20.000000,HARD,,
40,t40,Aperiodic,1,0.000000,22.600000,22.600000,970.000000,970.000000,1670.000000,970.000000,HARD,,

