Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,0,0.000000,27.800000,27.800000,940.000000,,,940.000000,HARD,,
2,"t02",Aperiodic,9,0.000000,3.500000,3.500000,100.000000,100.000000,230.000000,100.000000,HARD,,
3,"t03",Periodic,4,0.000000,24.300000,24.300000,540.000000,,,540.000000,HARD,,
4,"t04",Periodic,17,0.000000,0.400000,0.400000,20.000000,,,20.000000,HARD,,
5,"t05",Periodic,6,0.000000,0.600000,0.600000,320.000000,,,320.000000,HARD,,
6,"t06",Periodic,13,0.000000,2.100000,2.100000,60.000000,,,60.000000,HARD,,
7,"t07",Aperiodic,5,0.000000,21.500000,21.500000,320.000000,320.000000,880.000000,320.000000,HARD,,
8,"t08",Aperiodic,11,0.000000,3.700000,3.700000,70.000000,70.000000,280.000000,70.000000,HARD,,
9,"t09",Periodic,8,0.000000,4.100000,4.100000,130.000000,,,130.000000,HARD,,
10,"t10",Periodic,19,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
11,"t11",Aperiodic,7,0.000000,8.600000,8.600000,280.000000,280.000000,1020.000000,280.000000,HARD,,
12,"t12",Periodic,12,0.000000,2.100000,2.100000,60.000000,,,60.000000,HARD,,
13,"t13",Aperiodic,1,0.000000,12.500000,12.500000,670.000000,670.000000,2930.000000,670.000000,HARD,,
14,"t14",Periodic,18,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
15,"t15",Aperiodic,14,0.000000,2.000000,2.000000,40.000000,40.000000,40.000000,40.000000,HARD,,
16,"t16",Periodic,10,0.000000,2.300000,2.300000,90.000000,,,90.000000,HARD,,
17,"t17",Aperiodic,3,0.000000,37.500000,37.500000,560.000000,560.000000,1940.000000,560.000000,HARD,,
18,"t18",Aperiodic,15,0.000000,0.400000,0.400000,30.000000,30.000000,70.000000,30.000000,HARD,,
19,"t19",Periodic,16,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
20,"t20",Periodic,2,0.000000,32.600000,32.600000,640.000000,,,640.000000,HARD,,
