Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,1,0.000000,69.600000,69.600000,680.000000,680.000000,1420.000000,680.000000,HARD,,
2,t02,Periodic,10,0.000000,13.200000,13.200000,120.000000,,,120.000000,HARD,,
3,t03,Periodic,0,0.000000,35.900000,35.900000,680.000000,,,680.000000,HARD,,
4,t04,Periodic,9,0.000000,3.500000,3.500000,120.000000,,,120.000000,HARD,,
5,t05,Aperiodic,4,0.000000,0.200000,0.200000,450.000000,450.000000,1220.000000,450.000000,HARD,,
6,t06,Periodic,19,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
7,t07,Periodic,2,0.000000,2.200000,2.200000,610.000000,,,610.000000,HARD,,
8,t08,Aperiodic,8,0.000000,3.600000,3.600000,180.000000,180.000000,540.000000,180.000000,HARD,,
9,t09,Periodic,7,0.000000,1.300000,1.300000,210.000000,,,210.000000,HARD,,
10,t10,Aperiodic,3,0.000000,0.500000,0.500000,560.000000,560.000000,2020.000000,560.000000,HARD,,
11,t11,Aperiodic,12,0.000000,1.400000,1.400000,100.000000,100.000000,310.000000,100.000000,HARD,,
12,t12,Periodic,11,0.000000,1.600000,1.600000,110.000000,,,110.000000,HARD,,
13,t13,Periodic,15,0.000000,0.600000,0.600000,50.000000,,,50.000000,HARD,,
14,t14,Periodic,18,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
15,t15,Aperiodic,6,0.000000,41.500000,41.500000,240.000000,240.000000,1070.000000,240.000000,HARD,,
16,t16,Periodic,14,0.000000,0.300000,0.300000,50.000000,,,50.000000,HARD,,
17,t17,Periodic,16,0.000000,0.800000,0.800000,20.000000,,,20.000000,HARD,,
18,t18,Aperiodic,13,0.000000,1.300000,1.300000,70.000000,70.000000,160.000000,70.000000,HARD,,
19,t19,Aperiodic,5,0.000000,7.800000,7.800000,290.000000,290.000000,770.000000,290.000000,HARD,,
20,t20,Periodic,17,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,

