Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,4,0.000000,4.900000,4.900000,240.000000,,,240.000000,HARD,,
2,t02,Periodic,15,0.000000,1.000000,1.000000,20.000000,,,20.000000,HARD,,
3,t03,Periodic,14,0.000000,2.900000,2.900000,20.000000,,,20.000000,HARD,,
4,t04,Periodic,11,0.000000,5.700000,5.700000,100.000000,,,100.000000,HARD,,
5,t05,Periodic,6,0.000000,1.600000,1.600000,180.000000,,,180.000000,HARD,,
6,t06,Aperiodic,19,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
7,t07,Aperiodic,2,0.000000,12.500000,12.500000,440.000000,440.000000,1350.000000,440.000000,HARD,,
8,t08,Aperiodic,18,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
9,t09,Periodic,1,0.000000,13.600000,13.600000,630.000000,,,630.000000,HARD,,
10,t10,Periodic,13,0.000000,2.900000,2.900000,60.000000,,,60.000000,HARD,,
11,t11,Periodic,7,0.000000,1.700000,1.700000,150.000000,,,150.000000,HARD,,
12,t12,Aperiodic,3,0.000000,11.900000,11.900000,340.000000,340.000000,1540.000000,340.000000,HARD,,
13,t13,Periodic,10,0.000000,1.600000,1.600000,100.000000,,,100.000000,HARD,,
14,t14,Periodic,0,0.000000,13.200000,13.200000,850.000000,,,850.000000,HARD,,
15,t15,Aperiodic,9,0.000000,4.400000,4.400000,100.000000,100.000000,180.000000,100.000000,HARD,,
16,t16,Aperiodic,17,0.000000,0.100000,0.100000,10.000000,10.000000,30.000000,10.000000,HARD,,
17,t17,Aperiodic,16,0.000000,0.100000,0.100000,10.000000,10.000000,40.000000,10.000000,HARD,,
18,t18,Periodic,12,0.000000,4.600000,4.600000,70.000000,,,70.000000,HARD,,
19,t19,Periodic,5,0.000000,14.800000,14.800000,190.000000,,,190.000000,HARD,,
20,t20,Aperiodic,8,0.000000,0.900000,0.900000,130.000000,130.000000,470.000000,130.000000,HARD,,

