Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,1,0.000000,8.200000,8.200000,720.000000,720.000000,2930.000000,720.000000,HARD,,
2,t02,Periodic,13,0.000000,7.900000,7.900000,80.000000,,,80.000000,HARD,,
3,t03,Aperiodic,6,0.000000,0.500000,0.500000,410.000000,410.000000,1840.000000,410.000000,HARD,,
4,t04,Aperiodic,0,0.000000,16.700000,16.700000,780.000000,780.000000,2590.000000,780.000000,HARD,,
5,t05,Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
6,t06,Aperiodic,12,0.000000,5.100000,5.100000,80.000000,80.000000,180.000000,80.000000,HARD,,
7,t07,Aperiodic,16,0.000000,0.300000,0.300000,20.000000,20.000000,80.000000,20.000000,HARD,,
8,t08,Periodic,10,0.000000,7.500000,7.500000,200.000000,,,200.000000,HARD,,
9,t09,Periodic,2,0.000000,14.500000,14.500000,710.000000,,,710.000000,HARD,,
10,t10,Periodic,8,0.000000,19.200000,19.200000,330.000000,,,330.000000,HARD,,
11,t11,Periodic,14,0.000000,0.100000,0.100000,60.000000,,,60.000000,HARD,,
12,t12,Periodic,15,0.000000,1.900000,1.900000,30.000000,,,30.000000,HARD,,
13,t13,Periodic,5,0.000000,2.100000,2.100000,470.000000,,,470.000000,HARD,,
14,t14,Periodic,3,0.000000,4.900000,4.900000,600.000000,,,600.000000,HARD,,
15,t15,Periodic,9,0.000000,11.100000,11.100000,230.000000,,,230.000000,HARD,,
16,t16,Periodic,18,0.000000,1.100000,1.100000,10.000000,,,10.000000,HARD,,
17,t17,Aperiodic,4,0.000000,10.100000,10.100000,560.000000,560.000000,2700.000000,560.000000,HARD,,
18,t18,Aperiodic,17,0.000000,0.600000,0.600000,10.000000,10.000000,20.000000,10.000000,HARD,,
19,t19,Aperiodic,7,0.000000,8.200000,8.200000,330.000000,330.000000,1020.000000,330.000000,HARD,,
20,t20,Periodic,11,0.000000,2.000000,2.000000,100.000000,,,100.000000,HARD,,

