Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,0,0.000000,13.900000,13.900000,760.000000,,,760.000000,HARD,,
2,t02,Periodic,10,0.000000,3.700000,3.700000,70.000000,,,70.000000,HARD,,
3,t03,Aperiodic,18,0.000000,0.200000,0.200000,20.000000,20.000000,150.000000,20.000000,HARD,,
4,t04,Periodic,4,0.000000,14.200000,14.200000,460.000000,,,460.000000,HARD,,
5,t05,Aperiodic,17,0.000000,1.000000,1.000000,20.000000,20.000000,80.000000,20.000000,HARD,,
6,t06,Periodic,13,0.000000,2.300000,2.300000,60.000000,,,60.000000,HARD,,
7,t07,Periodic,8,0.000000,7.100000,7.100000,110.000000,,,110.000000,HARD,,
8,t08,Aperiodic,19,0.000000,0.600000,0.600000,10.000000,10.000000,90.000000,10.000000,HARD,,
9,t09,Periodic,16,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
10,t10,Periodic,12,0.000000,0.700000,0.700000,60.000000,,,60.000000,HARD,,
11,t11,Aperiodic,5,0.000000,38.800000,38.800000,340.000000,340.000000,1680.000000,340.000000,HARD,,
12,t12,Periodic,7,0.000000,1.000000,1.000000,140.000000,,,140.000000,HARD,,
13,t13,Aperiodic,2,0.000000,2.000000,2.000000,660.000000,660.000000,4180.000000,660.000000,HARD,,
14,t14,Aperiodic,15,0.000000,0.200000,0.200000,20.000000,20.000000,80.000000,20.000000,HARD,,
15,t15,Periodic,9,0.000000,2.400000,2.400000,100.000000,,,100.000000,HARD,,
16,t16,Periodic,1,0.000000,61.500000,61.500000,710.000000,,,710.000000,HARD,,
17,t17,Periodic,14,0.000000,0.500000,0.500000,30.000000,,,30.000000,HARD,,
18,t18,Periodic,3,0.000000,42.600000,42.600000,610.000000,,,610.000000,HARD,,
19,t19,Aperiodic,11,0.000000,1.200000,1.200000,60.000000,60.000000,270.000000,60.000000,HARD,,
20,t20,Aperiodic,6,0.000000,0.300000,0.300000,170.000000,170.000000,340.000000,170.000000,HARD,,

