Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,17,0.000000,1.800000,1.800000,60.000000,,,60.000000,HARD,,
2,t02,Periodic,1,0.000000,54.600000,54.600000,850.000000,,,850.000000,HARD,,
3,t03,Aperiodic,24,0.000000,0.800000,0.800000,10.000000,10.000000,20.000000,10.000000,HARD,,
4,t04,Periodic,15,0.000000,4.200000,4.200000,90.000000,,,90.000000,HARD,,
5,t05,Periodic,10,0.000000,1.500000,1.500000,140.000000,,,140.000000,HARD,,
6,t06,Aperiodic,12,0.000000,2.400000,2.400000,130.000000,130.000000,240.000000,130.000000,HARD,,
7,t07,Aperiodic,20,0.000000,2.000000,2.000000,30.000000,30.000000,40.000000,30.000000,HARD,,
8,t08,Periodic,23,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
9,t09,Aperiodic,11,0.000000,0.900000,0.900000,130.000000,130.000000,150.000000,130.000000,HARD,,
10,t10,Aperiodic,0,0.000000,50.500000,50.500000,900.000000,900.000000,1060.000000,900.000000,HARD,,
11,t11,Periodic,5,0.000000,5.000000,5.000000,350.000000,,,350.000000,HARD,,
12,t12,Periodic,22,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
13,t13,Periodic,19,0.000000,0.400000,0.400000,30.000000,,,30.000000,HARD,,
14,t14,Periodic,7,0.000000,8.800000,8.800000,160.000000,,,160.000000,HARD,,
15,t15,Aperiodic,8,0.000000,4.600000,4.600000,150.000000,150.000000,280.000000,150.000000,HARD,,
16,t16,Aperiodic,14,0.000000,2.200000,2.200000,90.000000,90.000000,170.000000,90.000000,HARD,,
17,t17,Periodic,13,0.000000,1.100000,1.100000,90.000000,,,90.000000,HARD,,
18,t18,Aperiodic,9,0.000000,0.700000,0.700000,140.000000,140.000000,270.000000,140.000000,HARD,,
19,t19,Periodic,21,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
20,t20,Periodic,4,0.000000,10.000000,10.000000,440.000000,,,440.000000,HARD,,
21,t21,Periodic,3,0.000000,0.100000,0.100000,530.000000,,,530.000000,HARD,,
22,t22,Periodic,16,0.000000,2.700000,2.700000,60.000000,,,60.000000,HARD,,
23,t23,Aperiodic,18,0.000000,1.600000,1.600000,40.000000,40.000000,60.000000,40.000000,HARD,,
24,t24,Aperiodic,6,0.000000,1.700000,1.700000,300.000000,300.000000,370.000000,300.000000,HARD,,
25,t25,Periodic,2,0.000000,9.200000,9.200000,610.000000,,,610.000000,HARD,,

