Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Aperiodic,0,0.000000,17.400000,17.400000,690.000000,690.000000,1060.000000,690.000000,HARD,,
2,"t02",Periodic,1,0.000000,3.000000,3.000000,670.000000,,,670.000000,HARD,,
3,"t03",Periodic,13,0.000000,5.200000,5.200000,90.000000,,,90.000000,HARD,,
4,"t04",Aperiodic,16,0.000000,5.500000,5.500000,40.000000,40.000000,60.000000,40.000000,HARD,,
5,"t05",Periodic,15,0.000000,1.100000,1.100000,50.000000,,,50.000000,HARD,,
6,"t06",Periodic,4,0.000000,11.400000,11.400000,550.000000,,,550.000000,HARD,,
7,"t07",Aperiodic,9,0.000000,17.600000,17.600000,150.000000,150.000000,240.000000,150.000000,HARD,,
8,"t08",Periodic,5,0.000000,43.300000,43.300000,500.000000,,,500.000000,HARD,,
9,"t09",Aperiodic,3,0.000000,4.700000,4.700000,640.000000,640.000000,1030.000000,640.000000,HARD,,
10,"t10",Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
11,"t11",Periodic,10,0.000000,1.700000,1.700000,140.000000,,,140.000000,HARD,,
12,"t12",Aperiodic,14,0.000000,2.600000,2.600000,70.000000,70.000000,100.000000,70.000000,HARD,,
13,"t13",Periodic,7,0.000000,1.200000,1.200000,220.000000,,,220.000000,HARD,,
14,"t14",Periodic,2,0.000000,13.000000,13.000000,640.000000,,,640.000000,HARD,,
15,"t15",Periodic,17,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
16,"t16",Periodic,6,0.000000,15.400000,15.400000,320.000000,,,320.000000,HARD,,
17,"t17",Aperiodic,8,0.000000,4.900000,4.900000,170.000000,170.000000,280.000000,170.000000,HARD,,
18,"t18",Aperiodic,18,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
19,"t19",Periodic,12,0.000000,0.300000,0.300000,100.000000,,,100.000000,HARD,,
20,"t20",Aperiodic,11,0.000000,3.200000,3.200000,120.000000,120.000000,130.000000,120.000000,HARD,,

