Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,7,0.000000,18.100000,18.100000,190.000000,,,190.000000,HARD,,
2,t02,Periodic,9,0.000000,8.500000,8.500000,90.000000,,,90.000000,HARD,,
3,t03,Aperiodic,1,0.000000,1.400000,1.400000,640.000000,640.000000,830.000000,640.000000,HARD,,
4,t04,Periodic,11,0.000000,0.100000,0.100000,60.000000,,,60.000000,HARD,,
5,t05,Aperiodic,6,0.000000,10.100000,10.100000,240.000000,240.000000,400.000000,240.000000,HARD,,
6,t06,Periodic,14,0.000000,1.000000,1.000000,40.000000,,,40.000000,HARD,,
7,t07,Aperiodic,10,0.000000,0.500000,0.500000,80.000000,80.000000,130.000000,80.000000,HARD,,
8,t08,Aperiodic,4,0.000000,1.100000,1.100000,340.000000,340.000000,610.000000,340.000000,HARD,,
9,t09,Aperiodic,0,0.000000,15.100000,15.100000,920.000000,920.000000,1720.000000,920.000000,HARD,,
10,t10,Aperiodic,5,0.000000,3.900000,3.900000,320.000000,320.000000,600.000000,320.000000,HARD,,
11,t11,Aperiodic,2,0.000000,7.600000,7.600000,500.000000,500.000000,1000.000000,500.000000,HARD,,
12,t12,Aperiodic,16,0.000000,1.700000,1.700000,20.000000,20.000000,40.000000,20.000000,HARD,,
13,t13,Periodic,12,0.000000,1.800000,1.800000,50.000000,,,50.000000,HARD,,
14,t14,Periodic,19,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
15,t15,Aperiodic,18,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
16,t16,Periodic,8,0.000000,1.300000,1.300000,100.000000,,,100.000000,HARD,,
17,t17,Aperiodic,3,0.000000,3.500000,3.500000,370.000000,370.000000,490.000000,370.000000,HARD,,
18,t18,Periodic,17,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
19,t19,Periodic,13,0.000000,4.600000,4.600000,40.000000,,,40.000000,HARD,,
20,t20,Periodic,15,0.000000,1.100000,1.100000,20.000000,,,20.000000,HARD,,

