Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,0,0.000000,2.000000,2.000000,970.000000,,,970.000000,HARD,,
2,t02,Aperiodic,14,0.000000,0.400000,0.400000,60.000000,60.000000,80.000000,60.000000,HARD,,
3,t03,Aperiodic,6,0.000000,2.800000,2.800000,470.000000,470.000000,810.000000,470.000000,HARD,,
4,t04,Aperiodic,16,0.000000,1.100000,1.100000,40.000000,40.000000,80.000000,40.000000,HARD,,
5,t05,Aperiodic,19,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
6,t06,Periodic,18,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
7,t07,Aperiodic,10,0.000000,38.400000,38.400000,250.000000,250.000000,390.000000,250.000000,HARD,,
8,t08,Aperiodic,12,0.000000,9.000000,9.000000,200.000000,200.000000,280.000000,200.000000,HARD,,
9,t09,Periodic,17,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
10,t10,Periodic,11,0.000000,6.800000,6.800000,200.000000,,,200.000000,HARD,,
11,t11,Aperiodic,1,0.000000,67.800000,67.800000,770.000000,770.000000,1080.000000,770.000000,HARD,,
12,t12,Periodic,2,0.000000,39.800000,39.800000,720.000000,,,720.000000,HARD,,
13,t13,Periodic,13,0.000000,1.800000,1.800000,90.000000,,,90.000000,HARD,,
14,t14,Aperiodic,5,0.000000,23.900000,23.900000,570.000000,570.000000,720.000000,570.000000,HARD,,
15,t15,Periodic,15,0.000000,0.400000,0.400000,40.000000,,,40.000000,HARD,,
16,t16,Periodic,8,0.000000,6.400000,6.400000,300.000000,,,300.000000,HARD,,
17,t17,Periodic,4,0.000000,34.100000,34.100000,570.000000,,,570.000000,HARD,,
18,t18,Periodic,3,0.000000,8.400000,8.400000,700.000000,,,700.000000,HARD,,
19,t19,Aperiodic,9,0.000000,0.800000,0.800000,280.000000,280.000000,350.000000,280.000000,HARD,,
20,t20,Aperiodic,7,0.000000,8.500000,8.500000,390.000000,390.000000,490.000000,390.000000,HARD,,

