Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,12,0.000000,4.200000,4.200000,90.000000,,,90.000000,HARD,,
2,t02,Aperiodic,19,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
3,t03,Aperiodic,5,0.000000,7.600000,7.600000,270.000000,270.000000,500.000000,270.000000,HARD,,
4,t04,Periodic,3,0.000000,10.500000,10.500000,350.000000,,,350.000000,HARD,,
5,t05,Periodic,2,0.000000,16.000000,16.000000,360.000000,,,360.000000,HARD,,
6,t06,Periodic,16,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
7,t07,Aperiodic,15,0.000000,0.800000,0.800000,20.000000,20.000000,40.000000,20.000000,HARD,,
8,t08,Aperiodic,10,0.000000,0.300000,0.300000,120.000000,120.000000,230.000000,120.000000,HARD,,
9,t09,Aperiodic,4,0.000000,10.600000,10.600000,290.000000,290.000000,510.000000,290.000000,HARD,,
10,t10,Periodic,6,0.000000,16.800000,16.800000,250.000000,,,250.000000,HARD,,
11,t11,Aperiodic,1,0.000000,6.900000,6.900000,440.000000,440.000000,850.000000,440.000000,HARD,,
12,t12,Periodic,13,0.000000,0.600000,0.600000,80.000000,,,80.000000,HARD,,
13,t13,Periodic,8,0.000000,4.400000,4.400000,170.000000,,,170.000000,HARD,,
14,t14,Periodic,18,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
15,t15,Aperiodic,11,0.000000,5.300000,5.300000,100.000000,100.000000,200.000000,100.000000,HARD,,
16,t16,Aperiodic,9,0.000000,10.600000,10.600000,160.000000,160.000000,290.000000,160.000000,HARD,,
17,t17,Aperiodic,7,0.000000,7.200000,7.200000,220.000000,220.000000,370.000000,220.000000,HARD,,
18,t18,Aperiodic,14,0.000000,0.700000,0.700000,30.000000,30.000000,40.000000,30.000000,HARD,,
19,t19,Periodic,17,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
20,t20,Periodic,0,0.000000,88.000000,88.000000,680.000000,,,680.000000,HARD,,

