Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,2,0.000000,16.000000,16.000000,340.000000,340.000000,580.000000,340.000000,HARD,,
2,t02,Aperiodic,19,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
3,t03,Periodic,7,0.000000,6.600000,6.600000,150.000000,,,150.000000,HARD,,
4,t04,Periodic,0,0.000000,15.900000,15.900000,770.000000,,,770.000000,HARD,,
5,t05,Periodic,6,0.000000,2.300000,2.300000,170.000000,,,170.000000,HARD,,
6,t06,Periodic,3,0.000000,0.500000,0.500000,230.000000,,,230.000000,HARD,,
7,t07,Aperiodic,17,0.000000,1.000000,1.000000,20.000000,20.000000,30.000000,20.000000,HARD,,
8,t08,Periodic,13,0.000000,0.300000,0.300000,30.000000,,,30.000000,HARD,,
9,t09,Aperiodic,1,0.000000,19.200000,19.200000,530.000000,530.000000,1010.000000,530.000000,HARD,,
10,t10,Periodic,8,0.000000,0.100000,0.100000,130.000000,,,130.000000,HARD,,
11,t11,Periodic,10,0.000000,0.400000,0.400000,90.000000,,,90.000000,HARD,,
12,t12,Periodic,16,0.000000,1.000000,1.000000,20.000000,,,20.000000,HARD,,
13,t13,Periodic,11,0.000000,2.100000,2.100000,70.000000,,,70.000000,HARD,,
14,t14,Aperiodic,12,0.000000,1.400000,1.400000,50.000000,50.000000,60.000000,50.000000,HARD,,
15,t15,Aperiodic,5,0.000000,2.600000,2.600000,170.000000,170.000000,240.000000,170.000000,HARD,,
16,t16,Periodic,9,0.000000,9.900000,9.900000,100.000000,,,100.000000,HARD,,
17,t17,Periodic,4,0.000000,6.900000,6.900000,220.000000,,,220.000000,HARD,,
18,t18,Aperiodic,15,0.000000,0.600000,0.600000,20.000000,20.000000,30.000000,20.000000,HARD,,
19,t19,Aperiodic,14,0.000000,2.700000,2.700000,20.000000,20.000000,30.000000,20.000000,HARD,,
20,t20,Periodic,18,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,

