Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,19,0.000000,0.600000,0.600000,10.000000,10.000000,20.000000,10.000000,HARD,,
2,t02,Periodic,5,0.000000,9.400000,9.400000,130.000000,,,130.000000,HARD,,
3,t03,Periodic,1,0.000000,6.400000,6.400000,520.000000,,,520.000000,HARD,,
4,t04,Aperiodic,12,0.000000,0.700000,0.700000,40.000000,40.000000,80.000000,40.000000,HARD,,
5,t05,Periodic,0,0.000000,13.200000,13.200000,610.000000,,,610.000000,HARD,,
6,t06,Periodic,18,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
7,t07,Periodic,14,0.000000,1.300000,1.300000,30.000000,,,30.000000,HARD,,
8,t08,Periodic,3,0.000000,6.200000,6.200000,160.000000,,,160.000000,HARD,,
9,t09,Aperiodic,17,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
10,t10,Aperiodic,9,0.000000,2.000000,2.000000,60.000000,60.000000,90.000000,60.000000,HARD,,
11,t11,Periodic,8,0.000000,2.800000,2.800000,60.000000,,,60.000000,HARD,,
12,t12,Aperiodic,16,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
13,t13,Aperiodic,13,0.000000,2.000000,2.000000,30.000000,30.000000,40.000000,30.000000,HARD,,
14,t14,Aperiodic,15,0.000000,1.100000,1.100000,20.000000,20.000000,40.000000,20.000000,HARD,,
15,t15,Periodic,6,0.000000,2.400000,2.400000,120.000000,,,120.000000,HARD,,
16,t16,Periodic,11,0.000000,1.100000,1.100000,40.000000,,,40.000000,HARD,,
17,t17,Aperiodic,10,0.000000,3.800000,3.800000,50.000000,50.000000,60.000000,50.000000,HARD,,
18,t18,Periodic,4,0.000000,1.900000,1.900000,150.000000,,,150.000000,HARD,,
19,t19,Periodic,2,0.000000,2.700000,2.700000,220.000000,,,220.000000,HARD,,
20,t20,Periodic,7,0.000000,2.900000,2.900000,90.000000,,,90.000000,HARD,,

