Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,10,0.000000,2.000000,2.000000,130.000000,130.000000,180.000000,130.000000,HARD,,
2,t02,Periodic,1,0.000000,8.500000,8.500000,510.000000,,,510.000000,HARD,,
3,t03,Aperiodic,9,0.000000,8.400000,8.400000,140.000000,140.000000,270.000000,140.000000,HARD,,
4,t04,Aperiodic,11,0.000000,0.300000,0.300000,90.000000,90.000000,130.000000,90.000000,HARD,,
5,t05,Aperiodic,17,0.000000,0.300000,0.300000,30.000000,30.000000,50.000000,30.000000,HARD,,
6,t06,Aperiodic,19,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
7,t07,Aperiodic,16,0.000000,0.100000,0.100000,30.000000,30.000000,60.000000,30.000000,HARD,,
8,t08,Periodic,13,0.000000,1.700000,1.700000,70.000000,,,70.000000,HARD,,
9,t09,Periodic,14,0.000000,0.100000,0.100000,50.000000,,,50.000000,HARD,,
10,t10,Periodic,8,0.000000,1.600000,1.600000,150.000000,,,150.000000,HARD,,
11,t11,Periodic,2,0.000000,59.400000,59.400000,410.000000,,,410.000000,HARD,,
12,t12,Periodic,3,0.000000,13.300000,13.300000,380.000000,,,380.000000,HARD,,
13,t13,Periodic,18,0.000000,0.800000,0.800000,10.000000,,,10.000000,HARD,,
14,t14,Aperiodic,15,0.000000,1.600000,1.600000,30.000000,30.000000,50.000000,30.000000,HARD,,
15,t15,Periodic,5,0.000000,8.300000,8.300000,210.000000,,,210.000000,HARD,,
16,t16,Periodic,0,0.000000,16.800000,16.800000,630.000000,,,630.000000,HARD,,
17,t17,Periodic,7,0.000000,12.000000,12.000000,170.000000,,,170.000000,HARD,,
18,t18,Periodic,4,0.000000,16.900000,16.900000,330.000000,,,330.000000,HARD,,
19,t19,Periodic,12,0.000000,0.300000,0.300000,70.000000,,,70.000000,HARD,,
20,t20,Aperiodic,6,0.000000,2.100000,2.100000,200.000000,200.000000,250.000000,200.000000,HARD,,

