Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,7,0.000000,8.900000,8.900000,200.000000,200.000000,230.000000,200.000000,HARD,,
2,t02,Periodic,6,0.000000,2.100000,2.100000,220.000000,,,220.000000,HARD,,
3,t03,Periodic,19,0.000000,0.700000,0.700000,10.000000,,,10.000000,HARD,,
4,t04,Periodic,15,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
5,t05,Periodic,0,0.000000,19.000000,19.000000,800.000000,,,800.000000,HARD,,
6,t06,Aperiodic,18,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
7,t07,Periodic,13,0.000000,0.700000,0.700000,40.000000,,,40.000000,HARD,,
8,t08,Aperiodic,8,0.000000,0.900000,0.900000,130.000000,130.000000,200.000000,130.000000,HARD,,
9,t09,Aperiodic,3,0.000000,2.500000,2.500000,400.000000,400.000000,500.000000,400.000000,HARD,,
10,t10,Periodic,2,0.000000,91.800000,91.800000,710.000000,,,710.000000,HARD,,
11,t11,Periodic,10,0.000000,7.100000,7.100000,80.000000,,,80.000000,HARD,,
12,t12,Periodic,14,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
13,t13,Periodic,9,0.000000,8.800000,8.800000,120.000000,,,120.000000,HARD,,
14,t14,Aperiodic,12,0.000000,1.800000,1.800000,40.000000,40.000000,60.000000,40.000000,HARD,,
15,t15,Periodic,4,0.000000,14.200000,14.200000,350.000000,,,350.000000,HARD,,
16,t16,Aperiodic,11,0.000000,0.500000,0.500000,40.000000,40.000000,90.000000,40.000000,HARD,,
17,t17,Aperiodic,17,0.000000,0.100000,0.100000,10.000000,10.000000,30.000000,10.000000,HARD,,
18,t18,Periodic,5,0.000000,1.600000,1.600000,220.000000,,,220.000000,HARD,,
19,t19,Aperiodic,16,0.000000,0.600000,0.600000,10.000000,10.000000,20.000000,10.000000,HARD,,
20,t20,Periodic,1,0.000000,15.800000,15.800000,780.000000,,,780.000000,HARD,,

