Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,12,0.000000,0.200000,0.200000,40.000000,40.000000,60.000000,40.000000,HARD,,
2,t02,Periodic,3,0.000000,13.200000,13.200000,300.000000,,,300.000000,HARD,,
3,t03,Periodic,0,0.000000,5.300000,5.300000,570.000000,,,570.000000,HARD,,
4,t04,Periodic,9,0.000000,6.200000,6.200000,100.000000,,,100.000000,HARD,,
5,t05,Periodic,15,0.000000,0.700000,0.700000,20.000000,,,20.000000,HARD,,
6,t06,Periodic,14,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
7,t07,Aperiodic,4,0.000000,0.600000,0.600000,250.000000,250.000000,410.000000,250.000000,HARD,,
8,t08,Periodic,19,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
9,t09,Periodic,18,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
10,t10,Periodic,8,0.000000,1.500000,1.500000,110.000000,,,110.000000,HARD,,
11,t11,Aperiodic,7,0.000000,6.900000,6.900000,110.000000,110.000000,120.000000,110.000000,HARD,,
12,t12,Periodic,1,0.000000,24.900000,24.900000,470.000000,,,470.000000,HARD,,
13,t13,Periodic,10,0.000000,2.500000,2.500000,90.000000,,,90.000000,HARD,,
14,t14,Periodic,5,0.000000,27.000000,27.000000,230.000000,,,230.000000,HARD,,
15,t15,Aperiodic,2,0.000000,5.700000,5.700000,390.000000,390.000000,610.000000,390.000000,HARD,,
16,t16,Periodic,13,0.000000,2.400000,2.400000,30.000000,,,30.000000,HARD,,
17,t17,Aperiodic,17,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
18,t18,Aperiodic,6,0.000000,1.700000,1.700000,210.000000,210.000000,470.000000,210.000000,HARD,,
19,t19,Aperiodic,16,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
20,t20,Aperiodic,11,0.000000,1.400000,1.400000,60.000000,60.000000,180.000000,60.000000,HARD,,

