Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,19,0.000000,0.700000,0.700000,10.000000,10.000000,20.000000,10.000000,HARD,,
2,t02,Periodic,9,0.000000,5.500000,5.500000,150.000000,,,150.000000,HARD,,
3,t03,Aperiodic,18,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
4,t04,Aperiodic,1,0.000000,1.800000,1.800000,720.000000,720.000000,1360.000000,720.000000,HARD,,
5,t05,Periodic,3,0.000000,0.500000,0.500000,570.000000,,,570.000000,HARD,,
6,t06,Periodic,16,0.000000,1.000000,1.000000,20.000000,,,20.000000,HARD,,
7,t07,Periodic,12,0.000000,0.400000,0.400000,60.000000,,,60.000000,HARD,,
8,t08,Aperiodic,14,0.000000,2.400000,2.400000,40.000000,40.000000,70.000000,40.000000,HARD,,
9,t09,Aperiodic,4,0.000000,3.300000,3.300000,500.000000,500.000000,660.000000,500.000000,HARD,,
10,t10,Periodic,5,0.000000,26.600000,26.600000,400.000000,,,400.000000,HARD,,
11,t11,Aperiodic,2,0.000000,23.300000,23.300000,610.000000,610.000000,830.000000,610.000000,HARD,,
12,t12,Aperiodic,7,0.000000,2.400000,2.400000,180.000000,180.000000,330.000000,180.000000,HARD,,
13,t13,Periodic,13,0.000000,4.000000,4.000000,50.000000,,,50.000000,HARD,,
14,t14,Periodic,11,0.000000,3.000000,3.000000,110.000000,,,110.000000,HARD,,
15,t15,Periodic,15,0.000000,2.800000,2.800000,20.000000,,,20.000000,HARD,,
16,t16,Aperiodic,6,0.000000,0.900000,0.900000,200.000000,200.000000,400.000000,200.000000,HARD,,
17,t17,Periodic,10,0.000000,0.200000,0.200000,110.000000,,,110.000000,HARD,,
18,t18,Periodic,17,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
19,t19,Periodic,0,0.000000,13.600000,13.600000,870.000000,,,870.000000,HARD,,
20,t20,Periodic,8,0.000000,2.000000,2.000000,150.000000,,,150.000000,HARD,,

