Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,9,0.000000,7.400000,7.400000,330.000000,330.000000,380.000000,330.000000,HARD,,
2,t02,Aperiodic,0,0.000000,4.900000,4.900000,980.000000,980.000000,1830.000000,980.000000,HARD,,
3,t03,Periodic,8,0.000000,11.100000,11.100000,420.000000,,,420.000000,HARD,,
4,t04,Periodic,2,0.000000,70.600000,70.600000,850.000000,,,850.000000,HARD,,
5,t05,Periodic,6,0.000000,18.900000,18.900000,520.000000,,,520.000000,HARD,,
6,t06,Aperiodic,18,0.000000,0.200000,0.200000,20.000000,20.000000,40.000000,20.000000,HARD,,
7,t07,Aperiodic,17,0.000000,0.400000,0.400000,30.000000,30.000000,40.000000,30.000000,HARD,,
8,t08,Periodic,15,0.000000,1.300000,1.300000,80.000000,,,80.000000,HARD,,
9,t09,Periodic,14,0.000000,1.700000,1.700000,140.000000,,,140.000000,HARD,,
10,t10,Periodic,12,0.000000,13.300000,13.300000,250.000000,,,250.000000,HARD,,
11,t11,Periodic,3,0.000000,19.500000,19.500000,800.000000,,,800.000000,HARD,,
12,t12,Periodic,16,0.000000,3.700000,3.700000,70.000000,,,70.000000,HARD,,
13,t13,Periodic,4,0.000000,3.100000,3.100000,550.000000,,,550.000000,HARD,,
14,t14,Aperiodic,11,0.000000,8.200000,8.200000,250.000000,250.000000,360.000000,250.000000,HARD,,
15,t15,Aperiodic,19,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
16,t16,Periodic,10,0.000000,1.800000,1.800000,270.000000,,,270.000000,HARD,,
17,t17,Aperiodic,1,0.000000,83.200000,83.200000,880.000000,880.000000,1740.000000,880.000000,HARD,,
18,t18,Periodic,5,0.000000,42.800000,42.800000,540.000000,,,540.000000,HARD,,
19,t19,Aperiodic,7,0.000000,30.100000,30.100000,460.000000,460.000000,640.000000,460.000000,HARD,,
20,t20,Periodic,13,0.000000,2.400000,2.400000,150.000000,,,150.000000,HARD,,

