Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,5,0.000000,9.900000,9.900000,310.000000,310.000000,1400.000000,310.000000,HARD,,
2,t02,Aperiodic,17,0.000000,1.200000,1.200000,20.000000,20.000000,60.000000,20.000000,HARD,,
3,t03,Periodic,1,0.000000,10.800000,10.800000,690.000000,,,690.000000,HARD,,
4,t04,Aperiodic,6,0.000000,11.400000,11.400000,290.000000,290.000000,2470.000000,290.000000,HARD,,
5,t05,Periodic,12,0.000000,0.600000,0.600000,80.000000,,,80.000000,HARD,,
6,t06,Aperiodic,16,0.000000,0.300000,0.300000,20.000000,20.000000,60.000000,20.000000,HARD,,
7,t07,Periodic,0,0.000000,19.500000,19.500000,720.000000,,,720.000000,HARD,,
8,t08,Aperiodic,8,0.000000,15.600000,15.600000,200.000000,200.000000,650.000000,200.000000,HARD,,
9,t09,Periodic,9,0.000000,5.300000,5.300000,190.000000,,,190.000000,HARD,,
10,t10,Periodic,19,0.000000,1.100000,1.100000,10.000000,,,10.000000,HARD,,
11,t11,Aperiodic,4,0.000000,1.900000,1.900000,330.000000,330.000000,1460.000000,330.000000,HARD,,
12,t12,Aperiodic,18,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
13,t13,Periodic,2,0.000000,27.000000,27.000000,660.000000,,,660.000000,HARD,,
14,t14,Periodic,11,0.000000,1.000000,1.000000,80.000000,,,80.000000,HARD,,
15,t15,Periodic,15,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
16,t16,Periodic,14,0.000000,0.700000,0.700000,40.000000,,,40.000000,HARD,,
17,t17,Periodic,3,0.000000,54.500000,54.500000,530.000000,,,530.000000,HARD,,
18,t18,Aperiodic,10,0.000000,1.100000,1.100000,100.000000,100.000000,710.000000,100.000000,HARD,,
19,t19,Periodic,7,0.000000,10.000000,10.000000,210.000000,,,210.000000,HARD,,
20,t20,Periodic,13,0.000000,0.200000,0.200000,40.000000,,,40.000000,HARD,,

