Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,9,0.000000,3.500000,3.500000,130.000000,,,130.000000,HARD,,
2,t02,Periodic,17,0.000000,0.200000,0.200000,20.000000,,,20.000000,HARD,,
3,t03,Periodic,5,0.000000,10.700000,10.700000,270.000000,,,270.000000,HARD,,
4,t04,Periodic,19,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
5,t05,Aperiodic,18,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
6,t06,Periodic,8,0.000000,7.600000,7.600000,130.000000,,,130.000000,HARD,,
7,t07,Aperiodic,4,0.000000,12.900000,12.900000,440.000000,440.000000,550.000000,440.000000,HARD,,
8,t08,Periodic,14,0.000000,0.500000,0.500000,30.000000,,,30.000000,HARD,,
9,t09,Aperiodic,16,0.000000,0.700000,0.700000,20.000000,20.000000,30.000000,20.000000,HARD,,
10,t10,Periodic,6,0.000000,9.300000,9.300000,180.000000,,,180.000000,HARD,,
11,t11,Periodic,3,0.000000,16.300000,16.300000,630.000000,,,630.000000,HARD,,
12,t12,Aperiodic,2,0.000000,13.000000,13.000000,680.000000,680.000000,930.000000,680.000000,HARD,,
13,t13,Aperiodic,13,0.000000,3.300000,3.300000,40.000000,40.000000,60.000000,40.000000,HARD,,
14,t14,Periodic,1,0.000000,3.100000,3.100000,690.000000,,,690.000000,HARD,,
15,t15,Aperiodic,15,0.000000,0.400000,0.400000,20.000000,20.000000,30.000000,20.000000,HARD,,
16,t16,Periodic,12,0.000000,2.700000,2.700000,40.000000,,,40.000000,HARD,,
17,t17,Aperiodic,10,0.000000,0.500000,0.500000,110.000000,110.000000,150.000000,110.000000,HARD,,
18,t18,Periodic,11,0.000000,2.400000,2.400000,40.000000,,,40.000000,HARD,,
19,t19,Periodic,7,0.000000,9.800000,9.800000,170.000000,,,170.000000,HARD,,
20,t20,Aperiodic,0,0.000000,23.400000,23.400000,960.000000,960.000000,1220.000000,960.000000,HARD,,

