Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
2,t02,Aperiodic,10,0.000000,2.200000,2.200000,80.000000,80.000000,140.000000,80.000000,HARD,,
3,t03,Aperiodic,6,0.000000,19.000000,19.000000,380.000000,380.000000,630.000000,380.000000,HARD,,
4,t04,Periodic,15,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
5,t05,Aperiodic,12,0.000000,2.100000,2.100000,40.000000,40.000000,60.000000,40.000000,HARD,,
6,t06,Aperiodic,18,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
7,t07,Periodic,1,0.000000,36.400000,36.400000,890.000000,,,890.000000,HARD,,
8,t08,Periodic,5,0.000000,35.800000,35.800000,380.000000,,,380.000000,HARD,,
9,t09,Periodic,3,0.000000,5.200000,5.200000,510.000000,,,510.000000,HARD,,
10,t10,Periodic,0,0.000000,38.400000,38.400000,990.000000,,,990.000000,HARD,,
11,t11,Periodic,17,0.000000,0.900000,0.900000,10.000000,,,10.000000,HARD,,
12,t12,Aperiodic,7,0.000000,6.500000,6.500000,370.000000,370.000000,440.000000,370.000000,HARD,,
13,t13,Periodic,9,0.000000,1.300000,1.300000,100.000000,,,100.000000,HARD,,
14,t14,Periodic,8,0.000000,23.200000,23.200000,290.000000,,,290.000000,HARD,,
15,t15,Periodic,16,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
16,t16,Periodic,2,0.000000,7.800000,7.800000,790.000000,,,790.000000,HARD,,
17,t17,Aperiodic,11,0.000000,2.300000,2.300000,70.000000,70.000000,120.000000,70.000000,HARD,,
18,t18,Aperiodic,14,0.000000,1.700000,1.700000,30.000000,30.000000,40.000000,30.000000,HARD,,
19,t19,Periodic,13,0.000000,0.600000,0.600000,30.000000,,,30.000000,HARD,,
20,t20,Aperiodic,4,0.000000,5.600000,5.600000,430.000000,430.000000,620.000000,430.000000,HARD,,

