Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,8,0.000000,4.900000,4.900000,340.000000,,,340.000000,HARD,,
2,t02,Periodic,0,0.000000,18.600000,18.600000,940.000000,,,940.000000,HARD,,
3,t03,Aperiodic,9,0.000000,12.600000,12.600000,330.000000,330.000000,560.000000,330.000000,HARD,,
4,t04,Aperiodic,2,0.000000,8.400000,8.400000,750.000000,750.000000,970.000000,750.000000,HARD,,
5,t05,Periodic,29,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
6,t06,Periodic,11,0.000000,9.300000,9.300000,280.000000,,,280.000000,HARD,,
7,t07,Aperiodic,17,0.000000,2.300000,2.300000,120.000000,120.000000,220.000000,120.000000,HARD,,
8,t08,Aperiodic,23,0.000000,6.200000,6.200000,80.000000,80.000000,130.000000,80.000000,HARD,,
9,t09,Periodic,26,0.000000,0.600000,0.600000,40.000000,,,40.000000,HARD,,
10,t10,Aperiodic,25,0.000000,0.400000,0.400000,60.000000,60.000000,90.000000,60.000000,HARD,,
11,t11,Aperiodic,19,0.000000,0.900000,0.900000,110.000000,110.000000,210.000000,110.000000,HARD,,
12,t12,Periodic,3,0.000000,30.600000,30.600000,540.000000,,,540.000000,HARD,,
13,t13,Periodic,21,0.000000,2.600000,2.600000,100.000000,,,100.000000,HARD,,
14,t14,Periodic,5,0.000000,1.100000,1.100000,410.000000,,,410.000000,HARD,,
15,t15,Periodic,13,0.000000,0.800000,0.800000,160.000000,,,160.000000,HARD,,
16,t16,Aperiodic,15,0.000000,0.800000,0.800000,130.000000,130.000000,220.000000,130.000000,HARD,,
17,t17,Aperiodic,12,0.000000,1.900000,1.900000,160.000000,160.000000,320.000000,160.000000,HARD,,
18,t18,Periodic,4,0.000000,3.000000,3.000000,490.000000,,,490.000000,HARD,,
19,t19,Periodic,28,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
20,t20,Periodic,22,0.000000,7.200000,7.200000,80.000000,,,80.000000,HARD,,
21,t21,Aperiodic,27,0.000000,0.700000,0.700000,20.000000,20.000000,40.000000,20.000000,HARD,,
22,t22,Periodic,6,0.000000,7.000000,7.000000,370.000000,,,370.000000,HARD,,
23,t23,Aperiodic,14,0.000000,3.300000,3.300000,130.000000,130.000000,210.000000,130.000000,HARD,,
24,t24,Periodic,1,0.000000,1.800000,1.800000,790.000000,,,790.000000,HARD,,
25,t25,Periodic,10,0.000000,7.500000,7.500000,310.000000,,,310.000000,HARD,,
26,t26,Aperiodic,20,0.000000,4.100000,4.100000,100.000000,100.000000,190.000000,100.000000,HARD,,
27,t27,Aperiodic,24,0.000000,1.100000,1.100000,60.000000,60.000000,120.000000,60.000000,HARD,,
28,t28,Periodic,18,0.000000,0.400000,0.400000,110.000000,,,110.000000,HARD,,
29,t29,Periodic,16,0.000000,4.700000,4.700000,120.000000,,,120.000000,HARD,,
30,t30,Periodic,7,0.000000,7.800000,7.800000,340.000000,,,340.000000,HARD,,

