Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,22,0.000000,0.300000,0.300000,30.000000,30.000000,60.000000,30.000000,HARD,,
2,t02,Periodic,11,0.000000,2.900000,2.900000,110.000000,,,110.000000,HARD,,
3,t03,Periodic,29,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
4,t04,Periodic,28,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
5,t05,Periodic,16,0.000000,3.300000,3.300000,70.000000,,,70.000000,HARD,,
6,t06,Periodic,7,0.000000,2.900000,2.900000,180.000000,,,180.000000,HARD,,
7,t07,Periodic,21,0.000000,1.600000,1.600000,30.000000,,,30.000000,HARD,,
8,t08,Aperiodic,25,0.000000,1.400000,1.400000,20.000000,20.000000,40.000000,20.000000,HARD,,
9,t09,Aperiodic,6,0.000000,4.700000,4.700000,260.000000,260.000000,450.000000,260.000000,HARD,,
10,t10,Periodic,15,0.000000,0.400000,0.400000,70.000000,,,70.000000,HARD,,
11,t11,Periodic,20,0.000000,0.300000,0.300000,50.000000,,,50.000000,HARD,,
12,t12,Periodic,9,0.000000,3.300000,3.300000,150.000000,,,150.000000,HARD,,
13,t13,Aperiodic,2,0.000000,7.400000,7.400000,670.000000,670.000000,940.000000,670.000000,HARD,,
14,t14,Periodic,4,0.000000,23.200000,23.200000,400.000000,,,400.000000,HARD,,
15,t15,Periodic,8,0.000000,1.200000,1.200000,160.000000,,,160.000000,HARD,,
16,t16,Periodic,13,0.000000,0.900000,0.900000,100.000000,,,100.000000,HARD,,
17,t17,Aperiodic,17,0.000000,0.200000,0.200000,60.000000,60.000000,100.000000,60.000000,HARD,,
18,t18,Aperiodic,19,0.000000,0.900000,0.900000,50.000000,50.000000,60.000000,50.000000,HARD,,
19,t19,Aperiodic,3,0.000000,1.900000,1.900000,470.000000,470.000000,860.000000,470.000000,HARD,,
20,t20,Periodic,27,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
21,t21,Periodic,18,0.000000,0.100000,0.100000,50.000000,,,50.000000,HARD,,
22,t22,Periodic,24,0.000000,0.100000,0.100000,20.000000,,,20.000000,HARD,,
23,t23,Aperiodic,10,0.000000,0.400000,0.400000,130.000000,130.000000,140.000000,130.000000,HARD,,
24,t24,Periodic,23,0.000000,0.700000,0.700000,20.000000,,,20.000000,HARD,,
25,t25,Aperiodic,1,0.000000,2.700000,2.700000,780.000000,780.000000,910.000000,780.000000,HARD,,
26,t26,Aperiodic,0,0.000000,18.700000,18.700000,780.000000,780.000000,1140.000000,780.000000,HARD,,
27,t27,Aperiodic,12,0.000000,1.400000,1.400000,100.000000,100.000000,160.000000,100.000000,HARD,,
28,t28,Periodic,5,0.000000,3.900000,3.900000,350.000000,,,350.000000,HARD,,
29,t29,Periodic,26,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
30,t30,Aperiodic,14,0.000000,8.700000,8.700000,70.000000,70.000000,110.000000,70.000000,HARD,,

