Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,21,0.000000,0.200000,0.200000,50.000000,50.000000,80.000000,50.000000,HARD,,
2,t02,Periodic,7,0.000000,2.000000,2.000000,430.000000,,,430.000000,HARD,,
3,t03,Periodic,6,0.000000,4.600000,4.600000,440.000000,,,440.000000,HARD,,
4,t04,Periodic,15,0.000000,1.000000,1.000000,110.000000,,,110.000000,HARD,,
5,t05,Aperiodic,13,0.000000,3.300000,3.300000,180.000000,180.000000,300.000000,180.000000,HARD,,
6,t06,Aperiodic,4,0.000000,1.300000,1.300000,490.000000,490.000000,910.000000,490.000000,HARD,,
7,t07,Periodic,1,0.000000,47.100000,47.100000,680.000000,,,680.000000,HARD,,
8,t08,Periodic,24,0.000000,0.500000,0.500000,30.000000,,,30.000000,HARD,,
9,t09,Aperiodic,29,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
10,t10,Periodic,19,0.000000,1.200000,1.200000,70.000000,,,70.000000,HARD,,
11,t11,Periodic,25,0.000000,0.700000,0.700000,20.000000,,,20.000000,HARD,,
12,t12,Periodic,18,0.000000,4.600000,4.600000,70.000000,,,70.000000,HARD,,
13,t13,Periodic,20,0.000000,2.400000,2.400000,60.000000,,,60.000000,HARD,,
14,t14,Aperiodic,28,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
15,t15,Periodic,2,0.000000,2.900000,2.900000,610.000000,,,610.000000,HARD,,
16,t16,Aperiodic,12,0.000000,3.300000,3.300000,180.000000,180.000000,220.000000,180.000000,HARD,,
17,t17,Periodic,8,0.000000,4.200000,4.200000,420.000000,,,420.000000,HARD,,
18,t18,Periodic,3,0.000000,3.800000,3.800000,570.000000,,,570.000000,HARD,,
19,t19,Aperiodic,10,0.000000,2.100000,2.100000,230.000000,230.000000,330.000000,230.000000,HARD,,
20,t20,Aperiodic,9,0.000000,1.200000,1.200000,320.000000,320.000000,510.000000,320.000000,HARD,,
21,t21,Aperiodic,17,0.000000,5.900000,5.900000,90.000000,90.000000,180.000000,90.000000,HARD,,
22,t22,Periodic,11,0.000000,2.200000,2.200000,190.000000,,,190.000000,HARD,,
23,t23,Periodic,14,0.000000,1.800000,1.800000,160.000000,,,160.000000,HARD,,
24,t24,Aperiodic,22,0.000000,0.200000,0.200000,40.000000,40.000000,70.000000,40.000000,HARD,,
25,t25,Periodic,27,0.000000,0.500000,0.500000,10.000000,,,10.000000,HARD,,
26,t26,Aperiodic,26,0.000000,0.100000,0.100000,10.000000,10.000000,20.000000,10.000000,HARD,,
27,t27,Periodic,5,0.000000,10.100000,10.100000,460.000000,,,460.000000,HARD,,
28,t28,Periodic,16,0.000000,7.900000,7.900000,90.000000,,,90.000000,HARD,,
29,t29,Aperiodic,23,0.000000,0.500000,0.500000,30.000000,30.000000,50.000000,30.000000,HARD,,
30,t30,Periodic,0,0.000000,4.400000,4.400000,900.000000,,,900.000000,HARD,,

