Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,21,0.000000,2.000000,2.000000,90.000000,,,90.000000,HARD,,
2,t02,Periodic,26,0.000000,0.600000,0.600000,30.000000,,,30.000000,HARD,,
3,t03,Periodic,29,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
4,t04,Aperiodic,7,0.000000,3.700000,3.700000,310.000000,310.000000,450.000000,310.000000,HARD,,
5,t05,Periodic,18,0.000000,0.100000,0.100000,130.000000,,,130.000000,HARD,,
6,t06,Periodic,24,0.000000,1.600000,1.600000,40.000000,,,40.000000,HARD,,
7,t07,Aperiodic,17,0.000000,3.900000,3.900000,130.000000,130.000000,220.000000,130.000000,HARD,,
8,t08,Periodic,8,0.000000,4.000000,4.000000,270.000000,,,270.000000,HARD,,
9,t09,Aperiodic,28,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
10,t10,Periodic,20,0.000000,0.600000,0.600000,100.000000,,,100.000000,HARD,,
11,t11,Periodic,3,0.000000,31.700000,31.700000,520.000000,,,520.000000,HARD,,
12,t12,Aperiodic,13,0.000000,3.900000,3.900000,200.000000,200.000000,260.000000,200.000000,HARD,,
13,t13,Aperiodic,10,0.000000,2.600000,2.600000,240.000000,240.000000,250.000000,240.000000,HARD,,
14,t14,Aperiodic,12,0.000000,3.200000,3.200000,200.000000,200.000000,360.000000,200.000000,HARD,,
15,t15,Periodic,22,0.000000,1.600000,1.600000,80.000000,,,80.000000,HARD,,
16,t16,Periodic,14,0.000000,1.200000,1.200000,160.000000,,,160.000000,HARD,,
17,t17,Aperiodic,2,0.000000,3.200000,3.200000,790.000000,790.000000,1340.000000,790.000000,HARD,,
18,t18,Aperiodic,5,0.000000,6.100000,6.100000,460.000000,460.000000,530.000000,460.000000,HARD,,
19,t19,Periodic,11,0.000000,33.800000,33.800000,210.000000,,,210.000000,HARD,,
20,t20,Periodic,27,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
21,t21,Aperiodic,23,0.000000,2.700000,2.700000,50.000000,50.000000,100.000000,50.000000,HARD,,
22,t22,Periodic,19,0.000000,0.900000,0.900000,120.000000,,,120.000000,HARD,,
23,t23,Periodic,15,0.000000,3.400000,3.400000,150.000000,,,150.000000,HARD,,
24,t24,Aperiodic,16,0.000000,4.900000,4.900000,130.000000,130.000000,210.000000,130.000000,HARD,,
25,t25,Aperiodic,0,0.000000,10.000000,10.000000,910.000000,910.000000,1000.000000,910.000000,HARD,,
26,t26,Periodic,9,0.000000,6.800000,6.800000,240.000000,,,240.000000,HARD,,
27,t27,Periodic,25,0.000000,0.400000,0.400000,30.000000,,,30.000000,HARD,,
28,t28,Periodic,6,0.000000,3.000000,3.000000,410.000000,,,410.000000,HARD,,
29,t29,Aperiodic,1,0.000000,6.900000,6.900000,880.000000,880.000000,1660.000000,880.000000,HARD,,
30,t30,Periodic,4,0.000000,8.600000,8.600000,510.000000,,,510.000000,HARD,,

