Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Periodic,7,0.000000,4.900000,4.900000,180.000000,,,180.000000,HARD,,
2,"t02",Aperiodic,21,0.000000,2.800000,2.800000,50.000000,50.000000,90.000000,50.000000,HARD,,
3,"t03",Periodic,6,0.000000,13.800000,13.800000,200.000000,,,200.000000,HARD,,
4,"t04",Periodic,17,0.000000,1.400000,1.400000,80.000000,,,80.000000,HARD,,
5,"t05",Aperiodic,25,0.000000,0.300000,0.300000,20.000000,20.000000,30.000000,20.000000,HARD,,
6,"t06",Periodic,16,0.000000,2.400000,2.400000,80.000000,,,80.000000,HARD,,
7,"t07",Periodic,3,0.000000,0.700000,0.700000,370.000000,,,370.000000,HARD,,
8,"t08",Periodic,19,0.000000,1.000000,1.000000,70.000000,,,70.000000,HARD,,
9,"t09",Periodic,29,0.000000,0.700000,0.700000,10.000000,,,10.000000,HARD,,
10,"t10",Aperiodic,4,0.000000,6.900000,6.900000,320.000000,320.000000,550.000000,320.000000,HARD,,
11,"t11",Aperiodic,1,0.000000,7.000000,7.000000,500.000000,500.000000,870.000000,500.000000,HARD,,
12,"t12",Aperiodic,28,0.000000,0.400000,0.400000,10.000000,10.000000,20.000000,10.000000,HARD,,
13,"t13",Aperiodic,13,0.000000,1.000000,1.000000,110.000000,110.000000,170.000000,110.000000,HARD,,
14,"t14",Aperiodic,23,0.000000,0.900000,0.900000,40.000000,40.000000,80.000000,40.000000,HARD,,
15,"t15",Aperiodic,9,0.000000,1.000000,1.000000,170.000000,170.000000,190.000000,170.000000,HARD,,
16,"t16",Periodic,2,0.000000,10.000000,10.000000,370.000000,,,370.000000,HARD,,
17,"t17",Aperiodic,22,0.000000,0.200000,0.200000,40.000000,40.000000,50.000000,40.000000,HARD,,
18,"t18",Periodic,27,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
19,"t19",Periodic,14,0.000000,1.100000,1.100000,90.000000,,,90.000000,HARD,,
20,"t20",Periodic,8,0.000000,1.200000,1.200000,170.000000,,,170.000000,HARD,,
21,"t21",Periodic,18,0.000000,0.100000,0.100000,70.000000,,,70.000000,HARD,,
22,"t22",Periodic,20,0.000000,1.100000,1.100000,60.000000,,,60.000000,HARD,,
23,"t23",Periodic,24,0.000000,1.300000,1.300000,30.000000,,,30.000000,HARD,,
24,"t24",Periodic,5,0.000000,4.000000,4.000000,310.000000,,,310.000000,HARD,,
25,"t25",Periodic,15,0.000000,3.600000,3.600000,80.000000,,,80.000000,HARD,,
26,"t26",Periodic,0,0.000000,0.700000,0.700000,570.000000,,,570.000000,HARD,,
27,"t27",Aperiodic,10,0.000000,1.800000,1.800000,160.000000,160.000000,300.000000,160.000000,HARD,,
28,"t28",Aperiodic,26,0.000000,0.100000,0.100000,10.000000,10.000000,10.000000,10.000000,HARD,,
29,"t29",Aperiodic,12,0.000000,4.300000,4.300000,110.000000,110.000000,180.000000,110.000000,HARD,,
30,"t30",Periodic,11,0.000000,4.000000,4.000000,150.000000,,,150.000000,HARD,,
