Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,8,0.000000,3.900000,3.900000,240.000000,240.000000,410.000000,240.000000,HARD,,
2,t02,Periodic,4,0.000000,14.800000,14.800000,680.000000,,,680.000000,HARD,,
3,t03,Aperiodic,7,0.000000,0.700000,0.700000,460.000000,460.000000,660.000000,460.000000,HARD,,
4,t04,Periodic,21,0.000000,0.600000,0.600000,40.000000,,,40.000000,HARD,,
5,t05,Periodic,23,0.000000,0.300000,0.300000,30.000000,,,30.000000,HARD,,
6,t06,Aperiodic,20,0.000000,0.700000,0.700000,40.000000,40.000000,70.000000,40.000000,HARD,,
7,t07,Aperiodic,3,0.000000,28.700000,28.700000,710.000000,710.000000,1400.000000,710.000000,HARD,,
8,t08,Periodic,12,0.000000,5.500000,5.500000,90.000000,,,90.000000,HARD,,
9,t09,Periodic,14,0.000000,0.300000,0.300000,80.000000,,,80.000000,HARD,,
10,t10,Periodic,0,0.000000,1.700000,1.700000,910.000000,,,910.000000,HARD,,
11,t11,Periodic,29,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
12,t12,Aperiodic,25,0.000000,0.200000,0.200000,20.000000,20.000000,40.000000,20.000000,HARD,,
13,t13,Periodic,28,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
14,t14,Periodic,16,0.000000,0.400000,0.400000,60.000000,,,60.000000,HARD,,
15,t15,Periodic,22,0.000000,0.500000,0.500000,30.000000,,,30.000000,HARD,,
16,t16,Periodic,15,0.000000,2.400000,2.400000,70.000000,,,70.000000,HARD,,
17,t17,Aperiodic,27,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
18,t18,Periodic,6,0.000000,18.300000,18.300000,590.000000,,,590.000000,HARD,,
19,t19,Periodic,5,0.000000,20.600000,20.600000,650.000000,,,650.000000,HARD,,
20,t20,Aperiodic,10,0.000000,2.500000,2.500000,110.000000,110.000000,130.000000,110.000000,HARD,,
21,t21,Periodic,2,0.000000,5.100000,5.100000,740.000000,,,740.000000,HARD,,
22,t22,Periodic,24,0.000000,0.500000,0.500000,20.000000,,,20.000000,HARD,,
23,t23,Aperiodic,17,0.000000,1.000000,1.000000,50.000000,50.000000,60.000000,50.000000,HARD,,
24,t24,Aperiodic,19,0.000000,1.800000,1.800000,40.000000,40.000000,80.000000,40.000000,HARD,,
25,t25,Aperiodic,18,0.000000,1.900000,1.900000,40.000000,40.000000,70.000000,40.000000,HARD,,
26,t26,Periodic,9,0.000000,1.600000,1.600000,210.000000,,,210.000000,HARD,,
27,t27,Periodic,11,0.000000,3.500000,3.500000,100.000000,,,100.000000,HARD,,
28,t28,Aperiodic,1,0.000000,13.400000,13.400000,800.000000,800.000000,1300.000000,800.000000,HARD,,
29,t29,Periodic,26,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
30,t30,Aperiodic,13,0.000000,6.100000,6.100000,80.000000,80.000000,110.000000,80.000000,HARD,,

