Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,16,0.000000,0.100000,0.100000,70.000000,,,70.000000,HARD,,
2,t02,Periodic,5,0.000000,5.100000,5.100000,400.000000,,,400.000000,HARD,,
3,t03,Aperiodic,13,0.000000,0.800000,0.800000,100.000000,100.000000,110.000000,100.000000,HARD,,
4,t04,Periodic,12,0.000000,2.400000,2.400000,110.000000,,,110.000000,HARD,,
5,t05,Aperiodic,19,0.000000,0.400000,0.400000,40.000000,40.000000,50.000000,40.000000,HARD,,
6,t06,Periodic,15,0.000000,11.300000,11.300000,70.000000,,,70.000000,HARD,,
7,t07,Periodic,18,0.000000,2.000000,2.000000,60.000000,,,60.000000,HARD,,
8,t08,Periodic,17,0.000000,0.900000,0.900000,60.000000,,,60.000000,HARD,,
9,t09,Periodic,3,0.000000,10.200000,10.200000,630.000000,,,630.000000,HARD,,
10,t10,Aperiodic,4,0.000000,5.100000,5.100000,430.000000,430.000000,780.000000,430.000000,HARD,,
11,t11,Periodic,8,0.000000,6.600000,6.600000,140.000000,,,140.000000,HARD,,
12,t12,Periodic,6,0.000000,33.500000,33.500000,320.000000,,,320.000000,HARD,,
13,t13,Periodic,0,0.000000,10.900000,10.900000,970.000000,,,970.000000,HARD,,
14,t14,Periodic,2,0.000000,3.700000,3.700000,630.000000,,,630.000000,HARD,,
15,t15,Periodic,7,0.000000,9.100000,9.100000,150.000000,,,150.000000,HARD,,
16,t16,Periodic,10,0.000000,5.000000,5.000000,120.000000,,,120.000000,HARD,,
17,t17,Periodic,11,0.000000,5.000000,5.000000,110.000000,,,110.000000,HARD,,
18,t18,Periodic,9,0.000000,2.100000,2.100000,120.000000,,,120.000000,HARD,,
19,t19,Periodic,1,0.000000,1.900000,1.900000,860.000000,,,860.000000,HARD,,
20,t20,Periodic,14,0.000000,4.900000,4.900000,70.000000,,,70.000000,HARD,,

