Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,10,0.000000,3.300000,3.300000,190.000000,190.000000,360.000000,190.000000,HARD,,
2,t02,Periodic,15,0.000000,2.300000,2.300000,40.000000,,,40.000000,HARD,,
3,t03,Periodic,8,0.000000,29.600000,29.600000,210.000000,,,210.000000,HARD,,
4,t04,Periodic,2,0.000000,41.100000,41.100000,720.000000,,,720.000000,HARD,,
5,t05,Periodic,19,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,
6,t06,Aperiodic,6,0.000000,0.100000,0.100000,280.000000,280.000000,390.000000,280.000000,HARD,,
7,t07,Periodic,14,0.000000,2.900000,2.900000,60.000000,,,60.000000,HARD,,
8,t08,Periodic,7,0.000000,3.200000,3.200000,240.000000,,,240.000000,HARD,,
9,t09,Periodic,1,0.000000,37.700000,37.700000,780.000000,,,780.000000,HARD,,
10,t10,Periodic,18,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
11,t11,Periodic,12,0.000000,8.500000,8.500000,120.000000,,,120.000000,HARD,,
12,t12,Aperiodic,0,0.000000,11.200000,11.200000,940.000000,940.000000,1140.000000,940.000000,HARD,,
13,t13,Periodic,5,0.000000,15.800000,15.800000,590.000000,,,590.000000,HARD,,
14,t14,Periodic,11,0.000000,5.700000,5.700000,140.000000,,,140.000000,HARD,,
15,t15,Periodic,13,0.000000,0.300000,0.300000,60.000000,,,60.000000,HARD,,
16,t16,Periodic,4,0.000000,7.200000,7.200000,620.000000,,,620.000000,HARD,,
17,t17,Periodic,16,0.000000,0.900000,0.900000,30.000000,,,30.000000,HARD,,
18,t18,Periodic,9,0.000000,7.700000,7.700000,200.000000,,,200.000000,HARD,,
19,t19,Periodic,3,0.000000,26.900000,26.900000,700.000000,,,700.000000,HARD,,
20,t20,Periodic,17,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,

