Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,12,0.000000,2.000000,2.000000,50.000000,50.000000,80.000000,50.000000,HARD,,
2,t02,Aperiodic,19,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
3,t03,Periodic,5,0.000000,36.300000,36.300000,330.000000,,,330.000000,HARD,,
4,t04,Periodic,3,0.000000,28.100000,28.100000,430.000000,,,430.000000,HARD,,
5,t05,Aperiodic,4,0.000000,3.600000,3.600000,400.000000,400.000000,760.000000,400.000000,HARD,,
6,t06,Aperiodic,6,0.000000,0.200000,0.200000,290.000000,290.000000,430.000000,290.000000,HARD,,
7,t07,Periodic,15,0.000000,0.200000,0.200000,30.000000,,,30.000000,HARD,,
8,t08,Aperiodic,11,0.000000,1.600000,1.600000,110.000000,110.000000,200.000000,110.000000,HARD,,
9,t09,Periodic,14,0.000000,0.500000,0.500000,40.000000,,,40.000000,HARD,,
10,t10,Periodic,18,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
11,t11,Periodic,17,0.000000,0.400000,0.400000,10.000000,,,10.000000,HARD,,
12,t12,Aperiodic,1,0.000000,44.800000,44.800000,680.000000,680.000000,930.000000,680.000000,HARD,,
13,t13,Periodic,8,0.000000,11.400000,11.400000,180.000000,,,180.000000,HARD,,
14,t14,Periodic,0,0.000000,10.600000,10.600000,720.000000,,,720.000000,HARD,,
15,t15,Periodic,7,0.000000,1.700000,1.700000,250.000000,,,250.000000,HARD,,
16,t16,Aperiodic,9,0.000000,4.500000,4.500000,130.000000,130.000000,210.000000,130.000000,HARD,,
17,t17,Aperiodic,10,0.000000,0.700000,0.700000,120.000000,120.000000,140.000000,120.000000,HARD,,
18,t18,Periodic,16,0.000000,2.300000,2.300000,20.000000,,,20.000000,HARD,,
19,t19,Periodic,2,0.000000,18.300000,18.300000,590.000000,,,590.000000,HARD,,
20,t20,Periodic,13,0.000000,0.400000,0.400000,40.000000,,,40.000000,HARD,,

