Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,7,0.000000,8.000000,8.000000,210.000000,,,210.000000,HARD,,
2,t02,Periodic,5,0.000000,3.200000,3.200000,280.000000,,,280.000000,HARD,,
3,t03,Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
4,t04,Periodic,6,0.000000,19.400000,19.400000,240.000000,,,240.000000,HARD,,
5,t05,Periodic,8,0.000000,6.500000,6.500000,140.000000,,,140.000000,HARD,,
6,t06,Aperiodic,13,0.000000,0.100000,0.100000,20.000000,20.000000,30.000000,20.000000,HARD,,
7,t07,Periodic,10,0.000000,0.900000,0.900000,60.000000,,,60.000000,HARD,,
8,t08,Periodic,12,0.000000,0.300000,0.300000,20.000000,,,20.000000,HARD,,
9,t09,Aperiodic,18,0.000000,0.700000,0.700000,10.000000,10.000000,20.000000,10.000000,HARD,,
10,t10,Periodic,4,0.000000,6.400000,6.400000,360.000000,,,360.000000,HARD,,
11,t11,Periodic,2,0.000000,35.600000,35.600000,480.000000,,,480.000000,HARD,,
12,t12,Periodic,0,0.000000,30.800000,30.800000,600.000000,,,600.000000,HARD,,
13,t13,Periodic,17,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
14,t14,Periodic,3,0.000000,4.100000,4.100000,390.000000,,,390.000000,HARD,,
15,t15,Periodic,9,0.000000,10.900000,10.900000,100.000000,,,100.000000,HARD,,
16,t16,Periodic,11,0.000000,1.400000,1.400000,20.000000,,,20.000000,HARD,,
17,t17,Periodic,1,0.000000,6.700000,6.700000,580.000000,,,580.000000,HARD,,
18,t18,Periodic,16,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
19,t19,Periodic,15,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
20,t20,Periodic,14,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,

