Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,4,0.000000,7.900000,7.900000,320.000000,320.000000,510.000000,320.000000,HARD,,
2,t02,Periodic,13,0.000000,0.300000,0.300000,30.000000,,,30.000000,HARD,,
3,t03,Periodic,3,0.000000,31.400000,31.400000,370.000000,,,370.000000,HARD,,
4,t04,Periodic,9,0.000000,0.500000,0.500000,60.000000,,,60.000000,HARD,,
5,t05,Aperiodic,12,0.000000,0.600000,0.600000,50.000000,50.000000,60.000000,50.000000,HARD,,
6,t06,Aperiodic,5,0.000000,17.600000,17.600000,250.000000,250.000000,490.000000,250.000000,HARD,,
7,t07,Aperiodic,2,0.000000,27.500000,27.500000,370.000000,370.000000,590.000000,370.000000,HARD,,
8,t08,Periodic,19,0.000000,0.800000,0.800000,10.000000,,,10.000000,HARD,,
9,t09,Aperiodic,18,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
10,t10,Periodic,17,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
11,t11,Aperiodic,8,0.000000,2.400000,2.400000,60.000000,60.000000,100.000000,60.000000,HARD,,
12,t12,Periodic,16,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
13,t13,Periodic,11,0.000000,1.500000,1.500000,50.000000,,,50.000000,HARD,,
14,t14,Aperiodic,6,0.000000,8.200000,8.200000,120.000000,120.000000,240.000000,120.000000,HARD,,
15,t15,Aperiodic,0,0.000000,5.900000,5.900000,790.000000,790.000000,910.000000,790.000000,HARD,,
16,t16,Aperiodic,1,0.000000,11.000000,11.000000,420.000000,420.000000,520.000000,420.000000,HARD,,
17,t17,Periodic,10,0.000000,0.800000,0.800000,50.000000,,,50.000000,HARD,,
18,t18,Periodic,15,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
19,t19,Periodic,7,0.000000,6.000000,6.000000,80.000000,,,80.000000,HARD,,
20,t20,Periodic,14,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,

