Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,"t01",Aperiodic,7,0.000000,2.600000,2.600000,260.000000,260.000000,370.000000,260.000000,HARD,,
2,"t02",Periodic,10,0.000000,2.200000,2.200000,160.000000,,,160.000000,HARD,,
3,"t03",Aperiodic,18,0.000000,0.100000,0.100000,20.000000,20.000000,40.000000,20.000000,HARD,,
4,"t04",Aperiodic,4,0.000000,21.800000,21.800000,580.000000,580.000000,1150.000000,580.000000,HARD,,
5,"t05",Periodic,5,0.000000,24.500000,24.500000,460.000000,,,460.000000,HARD,,
6,"t06",Aperiodic,2,0.000000,18.600000,18.600000,770.000000,770.000000,1020.000000,770.000000,HARD,,
7,"t07",Aperiodic,14,0.000000,0.400000,0.400000,50.000000,50.000000,90.000000,50.000000,HARD,,
8,"t08",Periodic,8,0.000000,43.800000,43.800000,250.000000,,,250.000000,HARD,,
9,"t09",Aperiodic,0,0.000000,31.800000,31.800000,830.000000,830.000000,1170.000000,830.000000,HARD,,
10,"t10",Periodic,13,0.000000,3.500000,3.500000,50.000000,,,50.000000,HARD,,
11,"t11",Periodic,16,0.000000,1.200000,1.200000,30.000000,,,30.000000,HARD,,
12,"t12",Aperiodic,3,0.000000,15.100000,15.100000,670.000000,670.000000,1250.000000,670.000000,HARD,,
13,"t13",Aperiodic,17,0.000000,0.400000,0.400000,20.000000,20.000000,40.000000,20.000000,HARD,,
14,"t14",Periodic,1,0.000000,25.900000,25.900000,810.000000,,,810.000000,HARD,,
15,"t15",Periodic,6,0.000000,17.100000,17.100000,300.000000,,,300.000000,HARD,,
16,"t16",Aperiodic,15,0.000000,0.500000,0.500000,40.000000,40.000000,60.000000,40.000000,HARD,,
17,"t17",Periodic,12,0.000000,1.800000,1.800000,50.000000,,,50.000000,HARD,,
18,"t18",Periodic,11,0.000000,1.100000,1.100000,140.000000,,,140.000000,HARD,,
19,"t19",Periodic,9,0.000000,1.100000,1.100000,200.000000,,,200.000000,HARD,,
20,"t20",Periodic,19,0.000000,0.300000,0.300000,10.000000,,,10.000000,HARD,,

