Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,8,0.000000,21.300000,21.300000,230.000000,230.000000,240.000000,230.000000,HARD,,
2,t02,Aperiodic,12,0.000000,2.600000,2.600000,60.000000,60.000000,100.000000,60.000000,HARD,,
3,t03,Aperiodic,15,0.000000,1.200000,1.200000,30.000000,30.000000,60.000000,30.000000,HARD,,
4,t04,Periodic,0,0.000000,4.400000,4.400000,860.000000,,,860.000000,HARD,,
5,t05,Aperiodic,4,0.000000,11.100000,11.100000,560.000000,560.000000,630.000000,560.000000,HARD,,
6,t06,Periodic,14,0.000000,0.700000,0.700000,30.000000,,,30.000000,HARD,,
7,t07,Periodic,6,0.000000,16.200000,16.200000,250.000000,,,250.000000,HARD,,
8,t08,Periodic,19,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,
9,t09,Periodic,9,0.000000,0.700000,0.700000,170.000000,,,170.000000,HARD,,
10,t10,Aperiodic,10,0.000000,0.900000,0.900000,130.000000,130.000000,190.000000,130.000000,HARD,,
11,t11,Aperiodic,18,0.000000,0.200000,0.200000,10.000000,10.000000,20.000000,10.000000,HARD,,
12,t12,Periodic,11,0.000000,1.800000,1.800000,90.000000,,,90.000000,HARD,,
13,t13,Aperiodic,17,0.000000,0.300000,0.300000,10.000000,10.000000,20.000000,10.000000,HARD,,
14,t14,Periodic,7,0.000000,5.800000,5.800000,230.000000,,,230.000000,HARD,,
15,t15,Periodic,2,0.000000,31.100000,31.100000,750.000000,,,750.000000,HARD,,
16,t16,Periodic,5,0.000000,10.700000,10.700000,290.000000,,,290.000000,HARD,,
17,t17,Aperiodic,1,0.000000,13.200000,13.200000,760.000000,760.000000,1050.000000,760.000000,HARD,,
18,t18,Periodic,13,0.000000,1.300000,1.300000,30.000000,,,30.000000,HARD,,
19,t19,Aperiodic,3,0.000000,86.400000,86.400000,560.000000,560.000000,860.000000,560.000000,HARD,,
20,t20,Periodic,16,0.000000,0.100000,0.100000,10.000000,,,10.000000,HARD,,

