Task ID, Task Name,Task Type,Task Priority,Offset,WCET min,WCET max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,16,0.000000,6.100000,6.100000,40.000000,40.000000,180.000000,40.000000,HARD,,
2,t02,Periodic,9,0.000000,0.800000,0.800000,110.000000,,,110.000000,HARD,,
3,t03,Aperiodic,7,0.000000,3.100000,3.100000,300.000000,300.000000,1440.000000,300.000000,HARD,,
4,t04,Periodic,14,0.000000,1.300000,1.300000,80.000000,,,80.000000,HARD,,
5,t05,Aperiodic,18,0.000000,0.200000,0.200000,20.000000,20.000000,30.000000,20.000000,HARD,,
6,t06,Periodic,17,0.000000,0.900000,0.900000,30.000000,,,30.000000,HARD,,
7,t07,Aperiodic,13,0.000000,1.800000,1.800000,80.000000,80.000000,420.000000,80.000000,HARD,,
8,t08,Periodic,0,0.000000,27.000000,27.000000,880.000000,,,880.000000,HARD,,
9,t09,Periodic,2,0.000000,26.300000,26.300000,740.000000,,,740.000000,HARD,,
10,t10,Periodic,3,0.000000,10.300000,10.300000,650.000000,,,650.000000,HARD,,
11,t11,Periodic,8,0.000000,0.900000,0.900000,190.000000,,,190.000000,HARD,,
12,t12,Periodic,12,0.000000,2.500000,2.500000,80.000000,,,80.000000,HARD,,
13,t13,Periodic,1,0.000000,25.700000,25.700000,870.000000,,,870.000000,HARD,,
14,t14,Aperiodic,4,0.000000,80.500000,80.500000,560.000000,560.000000,1050.000000,560.000000,HARD,,
15,t15,Periodic,15,0.000000,0.500000,0.500000,50.000000,,,50.000000,HARD,,
16,t16,Periodic,10,0.000000,7.900000,7.900000,90.000000,,,90.000000,HARD,,
17,t17,Aperiodic,11,0.000000,0.900000,0.900000,80.000000,80.000000,640.000000,80.000000,HARD,,
18,t18,Aperiodic,6,0.000000,2.700000,2.700000,320.000000,320.000000,2460.000000,320.000000,HARD,,
19,t19,Periodic,19,0.000000,0.200000,0.200000,10.000000,,,10.000000,HARD,,
20,t20,Aperiodic,5,0.000000,11.900000,11.900000,550.000000,550.000000,3610.000000,550.000000,HARD,,

